Key	PublTitle	Year	Title	Volumne	Number	DOI	Authors
"conf/visualization/WegenkittlLG97"	"Visualizing the behavior of higher dimensional dynamical systems."	"1997"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1997.663867"	"Rainer Wegenkittl;Helwig Löffelmann;M. Eduard Gröller"
"conf/visualization/WehrendL90"	"A Problem-oriented Classification of Visualization Techniques."	"1990"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1990.146375"	"Stephen Wehrend;Clayton H. Lewis"
"conf/visualization/WeiKH01"	"Case Study: Visualization of Particle Track Data."	"2001"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2001.964552"	"Xiaoming Wei;Arie E. Kaufman;Timothy J. Hallman"
"conf/visualization/WeiLMK02"	"Simulating Fire with Texture Splats."	"2002"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2002.1183779"	"Xiaoming Wei;Wei Li 0004;Klaus Mueller 0001;Arie E. Kaufman"
"conf/visualization/Weidele19"	"Conditional Parallel Coordinates."	"2019"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VISUAL.2019.8933632"	"Daniel Karl I. Weidele"
"conf/visualization/WeigleB96"	"Complex-Valued Contour Meshing."	"1996"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1996.568103"	"Chris Weigle;David C. Banks"
"conf/visualization/WeigleT05"	"Visualizing intersecting surfaces with nested-surface techniques."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532835"	"Chris Weigle;Russell M. Taylor II"
"conf/visualization/WeilerE01"	"Hardware-Software-Balanced Resampling for the Interactive Visualization of Unstructured Grids."	"2001"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2001.964512"	"Manfred Weiler;Thomas Ertl"
"conf/visualization/WeilerKME03"	"Hardware-Based Ray Casting for Tetrahedral Meshes."	"2003"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2003.1250390"	"Manfred Weiler;Martin Kraus;Markus Merz;Thomas Ertl"
"conf/visualization/WeimerWTWS98"	"Efficient co-triangulation of large data sets."	"1998"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1998.745293"	"Henrik Weimer;Joe D. Warren;Jane Troutner;Wendell Wiggins;John Shrout"
"conf/visualization/WeinkaufTSHS05"	"Extracting Higher Order Critical Points and Topological Simplification of 3D Vector Fields."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532842"	"Tino Weinkauf;Holger Theisel;Kuangyu Shi;Hans-Christian Hege;Hans-Peter Seidel"
"conf/visualization/Weinstein00"	"Scanline surfacing: building separating surfaces from planar contours."	"2000"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2000.885706"	"David M. Weinstein"
"conf/visualization/Weiskopf00"	"Four-dimensional non-linear ray tracing as a visualization tool for gravitational physics."	"2000"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2000.885728"	"Daniel Weiskopf"
"conf/visualization/Weiskopf04"	"On the Role of Color in the Perception of Motion in Animated Visualizations."	"2004"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2004.73"	"Daniel Weiskopf"
"conf/visualization/WeiskopfBEFFFGKKMNMRZZSS05"	"Visualization in the Einstein Year 2005: A Case Study on Explanatory and Illustrative Visualization of Relativity and Astrophysics."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532845"	"Daniel Weiskopf;Marc Borchers;Thomas Ertl;Martin Falk;Oliver Fechtig;Regine Frank;Frank Grave;Andreas King;Ute Kraus;Thomas Müller 0005;Hans-Peter Nollert;Isabel Rica Mendez;Hanns Ruder;Corvin Zahn;Michael Zatloukal;Tobias Schafhitzel;Sonja Schär"
"conf/visualization/WeiskopfEE02"	"Volume Clipping via Per-Fragment Operations in Texture-Based Volume Visualization."	"2002"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2002.1183762"	"Daniel Weiskopf;Klaus Engel;Thomas Ertl"
"conf/visualization/WeiskopfEE03"	"A Texture-Based Framework for Spacetime-Coherent Visualization of Time-Dependent Vector Fields."	"2003"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2003.1250361"	"Daniel Weiskopf;Gordon Erlebacher;Thomas Ertl"
"conf/visualization/WeiskopfKR00"	"Real-world relativity: image-based special relativistic visualization."	"2000"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2000.885709"	"Daniel Weiskopf;Daniel Kobras;Hanns Ruder"
"conf/visualization/WeiskopfSEE05"	"Particle and Texture Based Spatiotemporal Visualization of Time-Dependent Vector Fields."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532852"	"Daniel Weiskopf;Frederik Schramm;Gordon Erlebacher;Thomas Ertl"
"conf/visualization/WeisteinL99"	"Tensorlines: Advection-Diffusion Based Propagation through Diffusion Tensor Fields."	"1999"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1999.809894"	"David M. Weinstein;Gordon L. Kindlmann;Eric C. Lundberg"
"conf/visualization/WelshM03"	"A Frequency-Sensitive Point Hierarchy for Images and Volumes."	"2003"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2003.1250403"	"Tomihisa Welsh;Klaus Mueller 0001"
"conf/visualization/WelshMZVM01"	"Graphical Strategies to Convey Functional Relationships in the Human Brain: A Case Study."	"2001"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2001.964556"	"Tomihisa Welsh;Klaus Mueller 0001;Wei Zhu 0008;Nora D. Volkow;Jeffrey Meade"
"conf/visualization/WenPLLAC19"	"FacIt: Factorizing Tensors into Interpretable and Scrutinizable Patterns."	"2019"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VISUAL.2019.8933750"	"Xidao Wen;Konstantinos Pelechrinis;Yu-Ru Lin;Xi Liu 0011;Yongsu Ahn;Nan Cao"
"conf/visualization/WentzelCDMFM20"	"Explainable Spatial Clustering: Leveraging Spatial Data in Radiation Oncology."	"2020"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VIS47514.2020.00063"	"Andrew Wentzel;Guadalupe Canahuate;Lisanne van Dijk;Abdallah Sherif Radwan Mohamed;Clifton D. Fuller;G. Elisabeta Marai"
"conf/visualization/WenzelFSF90"	"A System for Three-Dimensional Acoustic Visualization in a Virtual Environment Workstation."	"1990"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1990.146398"	"Elizabeth M. Wenzel;Scott S. Fisher;Philip K. Stone;Scott H. Foster"
"conf/visualization/WernertH99"	"A Framework for Assisted Exploration with Collaboration."	"1999"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1999.809893"	"Eric A. Wernert;Andrew J. Hanson"
"conf/visualization/WestenbergE04"	"Vector Wavelet Thresholding for Vector Field Denoising."	"2004"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2004.108"	"Michel A. Westenberg;Thomas Ertl"
"conf/visualization/Westermann95"	"Compression Domain Rendering of Time-Resolved Volume Data."	"1995"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1995.480809"	"Rüdiger Westermann"
"conf/visualization/WestermannE97"	"The VSBUFFER: visibility ordering of unstructured volume primitives by polygon drawing."	"1997"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VISUAL.1997.663853"	"Rüdiger Westermann;Thomas Ertl"
"conf/visualization/WestermannJE00"	"A level-set method for flow visualization."	"2000"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2000.885688"	"Rüdiger Westermann;Christopher R. Johnson 0001;Thomas Ertl"
"conf/visualization/WestermannS01"	"Accelerated Volume Ray-Casting using Texture Mapping."	"2001"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2001.964521"	"Rüdiger Westermann;Bernd Sevenich"
"conf/visualization/Whitted98"	"Draw on the wall - Capstone Address."	"1998"	"IEEE Visualization"	""	""	"https://dl.acm.org/citation.cfm?id=292390"	"Turner Whitted"
"conf/visualization/WiebelS05"	"Eyelet Particle Tracing - Steady Visualization of Unsteady Flow."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532848"	"Alexander Wiebel;Gerik Scheuermann"
"conf/visualization/Wijk03"	"Image Based Flow Visualization for Curved Surfaces."	"2003"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2003.1250363"	"Jarke J. van Wijk"
"conf/visualization/Wijk05"	"The Value of Visualization."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532781"	"Jarke J. van Wijk"
"conf/visualization/Wijk92"	"Rendering Surface Particles."	"1992"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1992.235226"	"Jarke J. van Wijk"
"conf/visualization/Wijk93"	"Implicit Stream Surfaces."	"1993"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1993.398875"	"Jarke J. van Wijk"
"conf/visualization/WijkC05"	"Visualization of the Genus of Knots."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532843"	"Jarke J. van Wijk;Arjeh M. Cohen"
"conf/visualization/WijkL93"	"HyperSlice - Visualization of Scalar Functions of Many Variables."	"1993"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1993.398859"	"Jarke J. van Wijk;Robert van Liere"
"conf/visualization/WijkSKS96"	"Interactive Exploration and Modeling of Large Data Sets: A Case Study with Venus Light Scattering Data."	"1996"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1996.568150"	"Jarke J. van Wijk;Hans J. W. Spoelder;Willem-Jan Knibbe;Kamran Eftekhari Shahroudi"
"conf/visualization/WijkT01"	"Enridged Contour Maps."	"2001"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2001.964495"	"Jarke J. van Wijk;Alexandru C. Telea"
"conf/visualization/WileyAAGKDHJRH05"	"Evolutionary Morphing."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532826"	"David F. Wiley;Nina Amenta;Dan A. Alcantara;Deboshmita Ghosh;Yong Joo Kil;Eric Delson;Will Harcourt-Smith;Katherine St. John;F. James Rohlf;Bernd Hamann"
"conf/visualization/WilhelmsGTG96"	"Hierarchical and Parallelizable Direct Volume Rendering for Irregular and Multiple Grids."	"1996"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1996.567606"	"Jane Wilhelms;Allen Van Gelder;Paul Tarantino;Jonathan Gibbs"
"conf/visualization/Williams92"	"Interactive Splatting of Nonrectilinear Volumes."	"1992"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1992.235228"	"Peter L. Williams"
"conf/visualization/WilliamsH05"	"Sort-Middle Multi-Projector Immediate-Mode Rendering in Chromium."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532784"	"Jorge Luis Williams;Robert E. Hiromoto"
"conf/visualization/WilliamsRH92"	"The State of the Art of Visual Languages for Visualization."	"1992"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1992.235207"	"Carla S. Williams;John Rasure;C. Hansen"
"conf/visualization/WilliamsWC92"	"Direct Volumetric Visualization."	"1992"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1992.235220"	"R. D. Williams;Fred L. Wefer;Tip E. Clifton III"
"conf/visualization/WilsonB05"	"Exploring 2D Tensor Fields Using Stress Nets."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532771"	"Andrew T. Wilson;Rebecca M. Brannon"
"conf/visualization/WinklerBCP99"	"Design and Implementation of an Immersive Geoscience Toolkit."	"1999"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1999.809922"	"Christophe Winkler;Fabien Bosquet;Xavier Cavin;Jean-Claude Paul"
"conf/visualization/WischgollMM04"	"Force-Feedback-Enhanced Navigation for Interactive Visualization of Coronary Vessels."	"2004"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2004.33"	"Thomas Wischgoll;Elke Moritz;Jörg Meyer 0002"
"conf/visualization/WitschiG20"	"Implicit Ray Casting of the Parallel Vectors Operator."	"2020"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VIS47514.2020.00013"	"Ramon Witschi;Tobias Günther"
"conf/visualization/Wittenbrink95"	"IFS Fractal Interpolation for 2D and 3D Visualization."	"1995"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1995.480798"	"Craig M. Wittenbrink"
"conf/visualization/WolfeNJ91"	"The Electronic Structure of Oxygen in Silicon as Revealed by Volume Visualization of Ab Initio Calculations."	"1991"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1991.175786"	"Robert H. Wolfe;Mark Needels;John D. Joannopoulos"
"conf/visualization/WongB95"	"Authenticity Analysis of Wavelet Approximations in Visualization."	"1995"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1995.480811"	"Pak Chung Wong;R. Daniel Bergeron"
"conf/visualization/WongB96"	"Multiresolution Multidimensional Wavelet Brushing."	"1996"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1996.567800"	"Pak Chung Wong;R. Daniel Bergeron"
"conf/visualization/WongB97"	"Multivariate visualization using metric scaling."	"1997"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1997.663866"	"Pak Chung Wong;R. Daniel Bergeron"
"conf/visualization/WongB97a"	"Brushing techniques for exploring volume datasets."	"1997"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1997.663914"	"Pak Chung Wong;R. Daniel Bergeron"
"conf/visualization/WongFLJAT00"	"Vector fields simplification - a case study of visualizing climate modeling and simulation data sets."	"2000"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2000.885738"	"Pak Chung Wong;Harlan Foote;L. Ruby Leung;Elizabeth Jurrus;Dan Adams;James J. Thomas"
"conf/visualization/WongQWT05"	"Perceptually-Based Comparisons of Direct Volume Rendered Images."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.77"	"Hon-Cheng Wong;Huamin Qu;Un-Hong Wong;Zesheng Tang"
"conf/visualization/Wongsuphasawat20"	"Encodable: Configurable Grammar for Visualization Components."	"2020"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VIS47514.2020.00033"	"Krist Wongsuphasawat"
"conf/visualization/WoodBW96"	"Visualization Over the World Wide Web and its Application to Environmental Data."	"1996"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1996.567610"	"Jason D. Wood;Ken Brodlie;Helen Wright"
"conf/visualization/WoodSBD00"	"Semi-regular mesh extraction from volumes."	"2000"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2000.885705"	"Zoë J. Wood;Peter Schröder;David E. Breen;Mathieu Desbrun"
"conf/visualization/WoodWB97"	"Collaborative visualization."	"1997"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1997.663890"	"Jason D. Wood;Helen Wright;Ken Brodlie"
"conf/visualization/Woodburn0M19"	"Interactive Visualisation of Hierarchical Quantitative Data: An Evaluation."	"2019"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VISUAL.2019.8933545"	"Linda Woodburn;Yalong Yang 0001;Kim Marriott"
"conf/visualization/WoodringWS03"	"High Dimensional Direct Rendering of Time-Varying Volumetric Data."	"2003"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2003.1250402"	"Jonathan Woodring;Chaoli Wang 0001;Han-Wei Shen"
"conf/visualization/WoodwardPKALS05"	"A System for Interactive Volume Visualization on the PowerWall."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.7"	"Paul R. Woodward;David H. Porter;Michael R. Knox;Steven T. Andringa;Alex J. Larson;Aaron Stender"
"conf/visualization/WrightBD00"	"Navigating high-dimensional spaces to support design steering."	"2000"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2000.885707"	"Helen Wright;Ken Brodlie;Tim David"
"conf/visualization/WrightBMMP03"	"Visualization Experiences and Issues in Deep Space Exploration."	"2003"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2003.1250430"	"John R. Wright;Scott C. Burleigh;Makoto Maruya;Scott Maxwell;René Pischel"
"conf/visualization/WrightH92"	"A Voxel-Based, Forward-Projection Algorithm for Rendering Surface and Volumetric Data."	"1992"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1992.235190"	"John R. Wright;Julia C. Hsieh"
"conf/visualization/WuCH020"	"Facilitating Exploration with Interaction Snapshots under High Latency."	"2020"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VIS47514.2020.00034"	"Yifan Wu;Remco Chang;Joseph M. Hellerstein;Eugene Wu 0002"
"conf/visualization/WuF92"	"An Efficient Range Search Algorithm for Visualizing Extrema of Volume Data."	"1992"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1992.235216"	"Xiaolin Wu;Yonggang Fang"
"conf/visualization/WuRCNG93"	"Computer Visualization of Long Genomic Sequences."	"1993"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1993.398883"	"Dachywan Wu;James Robergé;Douglas J. Cork;Bao Gia Nguyen;Thom Grace"
"conf/visualization/WyattO04"	"Interactive Poster: Grid-Enabled Collaborative Scientific Visualization Environment."	"2004"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2004.53"	"Eric Christopher Wyatt;Patrick O'Leary"
"conf/visualization/X05"	"Title Page."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.52"	""
"conf/visualization/X05a"	"Copyright."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.49"	""
"conf/visualization/X05b"	"Preface."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.79"	""
"conf/visualization/X05c"	"Keynote."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.64"	""
"conf/visualization/X05d"	"Capstone Address."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.14"	""
"conf/visualization/X05e"	"Committees."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.17"	""
"conf/visualization/X05f"	"Awards."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.11"	""
"conf/visualization/X05g"	"Color in Information Display."	"2005"	"IEEE Visualization"	""	""	"null"	""
"conf/visualization/XiaV96"	"Dynamic View-Dependent Simplification for Polygonal Models."	"1996"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1996.568126"	"Julie C. Xia;Amitabh Varshney"
"conf/visualization/XiaoZWBRZ96"	"The Challenges of Visualizing and Modeling Environmental Data."	"1996"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VISUAL.1996.568145"	"Yingcai Xiao;John P. Ziebarth;Chuck Woodbury;Eric Bayer;Bruce Rundell;Jeroen van der Zijp"
"conf/visualization/XieMQ04"	"Surface Reconstruction of Noisy and Defective Data Sets."	"2004"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2004.101"	"Hui Xie 0001;Kevin T. McDonnell;Hong Qin"
"conf/visualization/XieWHQK03"	"Piecewise C1 Continuous Surface Reconstruction of Noisy Point Cloud via Local Implicit Quadric Regression."	"2003"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2003.1250359"	"Hui Xie 0001;Jianning Wang;Jing Hua 0001;Hong Qin;Arie E. Kaufman"
"conf/visualization/XuSH04"	"Code Checking and Visualization of an Architecture Design."	"2004"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2004.14"	"Rong Xu;Wawan Solihin;Zhiyong Huang"
"conf/visualization/XuTLAF19"	"TempoCave: Visualizing Dynamic Connectome Datasets to Support Cognitive Behavioral Therapy."	"2019"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VISUAL.2019.8933544"	"Ran Xu;Manu Mathew Thomas;Alex D. Leow;Olusola Ajilore;Angus G. Forbes"
"conf/visualization/XueMS05"	"Anisotropic Ellipsoidal Smoothing of Volume Data."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.10"	"Bai Xue;Nelson L. Max;Cristina Siegerist"
"conf/visualization/XueZC04"	"Rendering Implicit Flow Volumes."	"2004"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2004.90"	"Daqing Xue;Caixia Zhang;Roger Crawfis"
"conf/visualization/Yacoob90"	"Displaying Voxel-Based Objects According to Their Qualitative Shape Synthesis."	"1990"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1990.146364"	"Yaser Yacoob"
"conf/visualization/YaeliZ21"	"Where and Why is My Bot Failing? A Visual Analytics Approach for Investigating Failures in Chatbot Conversation Flows."	"2021"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VIS49827.2021.9623295"	"Avi Yaeli;Sergey Zeltyn"
"conf/visualization/YagelKZ91"	"Realistic Volumetric Imaging."	"1991"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1991.175805"	"Roni Yagel;Arie E. Kaufman;Qiang Zhang"
"conf/visualization/YagelLRM95"	"Volume-Based Reasoning and Visualization of Diecastability."	"1995"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1995.485152"	"Roni Yagel;Shao-Chiung Lu;Alec B. Rebello;Richard Allen Miller"
"conf/visualization/YagelS93"	"Accelerating Volume Animation by Space-Leaping."	"1993"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1993.398852"	"Roni Yagel;Zhouhong Shi"
"conf/visualization/YamromSW94"	"Visualizing Polycrystalline Orientation Microstructures with Spherical Color Maps."	"1994"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1994.346338"	"Boris Yamrom;John A. Sutliff;Andrew P. Woodfield"
"conf/visualization/YangBKM91"	"In Vivo Blood Flow Visualization with Magnetic Resonance Imaging."	"1991"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1991.175801"	"Guang-Zhong Yang;Peter Burger;Philip J. Kilner;Raad Mohiaddin"
"conf/visualization/YangGHTB01"	"PixelFlex: A Reconfigurable Multi-Projector Display System."	"2001"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2001.964508"	"Ruigang Yang;David Gotz;Justin Hensley;Herman Towles;Michael S. Brown"
"conf/visualization/YangMC00"	"On-the-Fly rendering of losslessly compressed irregular volume data."	"2000"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2000.885682"	"Chuan-Kai Yang;Tulika Mitra;Tzi-cker Chiueh"
"conf/visualization/YeKP05"	"Strategy for Seeding 3D Streamlines."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532831"	"Xiaohong Ye;David L. Kao;Alex T. Pang"
"conf/visualization/YenBKM90"	"A Three-Dimensional/Stereoscopic Display and Model Control System for Great Lakes Forecasts."	"1990"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1990.146382"	"Chieh-Cheng Yen;Keith W. Bedford;Jill Kempf;Robert E. Marshall"
"conf/visualization/YingZ01"	"Nonmanifold Subdivision."	"2001"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2001.964528"	"Lexing Ying;Denis Zorin"
"conf/visualization/YooR99"	"Digital Design of a Surgical Simulator for Interventional Magnetic Resonance Imaging."	"1999"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1999.809913"	"Terry S. Yoo;Penny Rheingans"
"conf/visualization/YoonSGM04"	"Quick-VDR: Interactive View-Dependent Rendering of Massive Models."	"2004"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2004.86"	"Sung-Eui Yoon;Brian Salomon;Russell Gayle;Dinesh Manocha"
"conf/visualization/YoonSM03"	"Interactive View-Dependent Rendering with Conservative Occlusion Culling in Complex Environments."	"2003"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2003.1250368"	"Sung-Eui Yoon;Brian Salomon;Dinesh Manocha"
"conf/visualization/YoshizumiCCGGJM20"	"A Review of Geospatial Content in IEEE Visualization Publications."	"2020"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VIS47514.2020.00017"	"Alexander Yoshizumi;Megan M. Coffer;Elyssa L. Collins;Mollie D. Gaines;Xiaojie Gao;Kate Jones;Ian R. McGregor;Katie A. McQuillan;Vinicius Perin;Laura M. Tomkins;Thom Worm;Laura Tateosian"
"conf/visualization/YouHWJKMZWL97"	"Interactive volume rendering for virtual colonoscopy."	"1997"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1997.663915"	"Suya You;Lichan Hong;Ming Wan;Kittiboon Junyaprasert;Arie E. Kaufman;Shigeru Muraki;Yong Zhou 0001;Mark Wax;Zhengrong Liang"
"conf/visualization/YuCHZ04"	"Fast Rendering of Foveated Volume in the Wavelet Domain."	"2004"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2004.31"	"Hang Yu;Ee-Chien Chang;Zhiyong Huang;Zhijian Zheng"
"conf/visualization/YuanNB21"	"An Exploration And Validation of Visual Factors in Understanding Classification Rule Sets."	"2021"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VIS49827.2021.9623303"	"Jun Yuan;Oded Nov;Enrico Bertini"
"conf/visualization/YuanNCP05"	"High Dynamic Range Volume Visualization."	"2005"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.2005.1532812"	"Xiaoru Yuan;Minh X. Nguyen;Baoquan Chen;David H. Porter"
"conf/visualization/ZabuskyS92"	"Visualizing Classical Problems in CFD."	"1992"	"IEEE Visualization"	""	""	"https://doi.org/10.1109/VISUAL.1992.235174"	"Norman J. Zabusky;Deborah Silver"
"conf/visualization/ZagrodskyS05"	"Volume Rendering of Real-Time 3D Echocardiographic Data."	"2005"	"IEEE Visualization"	""	""	"https://doi.ieeecomputersociety.org/10.1109/VIS.2005.132"	"Vladimir Zagrodsky;Raj Shekhar"
"conf/visualization/ZellmannML19"	"Hybrid Grids for Sparse Volume Rendering."	"2019"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VISUAL.2019.8933631"	"Stefan Zellmann;Deborah Meurer;Ulrich Lang 0002"
"conf/visualization/ZellmannWW20"	"Accelerating Force-Directed Graph Drawing with RT Cores."	"2020"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VIS47514.2020.00026"	"Stefan Zellmann;Martin Weier;Ingo Wald"
"conf/visualization/ZengWZZTVW19"	"Data-Driven Colormap Optimization for 2D Scalar Field Visualization."	"2019"	"IEEE VIS (Short Papers)"	""	""	"https://doi.org/10.1109/VISUAL.2019.8933764"	"Qiong Zeng;Yinqiao Wang;Jian Zhang 0070;Wenting Zhang;Changhe Tu;Ivan Viola;Yunhai Wang"
