vispub_doi,aminer_id,method
10.1109/visual.1991.175773,53e9a6d8b7602d970300e1bb,doi
10.1109/tvcg.2006.121,53e9a6d8b7602d970300f987,doi
10.1109/vast.2012.6400547,53e9a6edb7602d970302295f,doi
10.1109/tvcg.2008.176,53e9a6f5b7602d9703029215,doi
10.1109/visual.1999.809884,53e9a6fcb7602d970302ecbb,doi
10.1109/visual.1999.809906,53e9a6fdb7602d970303281c,doi
10.1109/visual.2001.964546,53e9a70bb7602d97030411d2,doi
10.1109/visual.1991.175800,53e9a70bb7602d9703043ea2,doi
10.1109/tvcg.2012.219,53e9a711b7602d9703048203,doi
10.1109/visual.1990.146373,53e9a718b7602d970304c4cb,doi
10.1109/visual.2000.885708,53e9a718b7602d970304c7c0,title
10.1109/tvcg.2012.220,53e9a720b7602d9703054869,doi
10.1109/visual.1994.346319,53e9a720b7602d9703057f42,doi
10.1109/infvis.1996.559220,53e9a727b7602d970305a433,doi
10.1109/vast.2009.5333469,53e9a727b7602d970305fde7,doi
10.1109/vast.2011.6102459,53e9a734b7602d9703069f6c,doi
10.1109/tvcg.2006.158,53e9a734b7602d970306a123,doi
10.1109/visual.2000.885732,53e9a73bb7602d97030708a5,title
10.1109/vast.2007.4389034,53e9a73bb7602d9703071886,doi
10.1109/tvcg.2013.205,53e9a743b7602d97030798f4,doi
10.1109/infvis.2004.25,53e9a749b7602d970307f493,title
10.1109/tvcg.2006.199,53e9a749b7602d970307f21d,doi
10.1109/tvcg.2012.199,53e9a751b7602d9703089f1b,doi
10.1109/tvcg.2009.190,53e9a767b7602d97030a1f86,doi
10.1109/tvcg.2006.164,53e9a767b7602d97030a1f8f,doi
10.1109/visual.1997.663868,53e9a77bb7602d97030b59e4,title
10.1109/visual.1990.146374,53e9a77bb7602d97030b77c6,doi
10.1109/tvcg.2006.117,53e9a789b7602d97030c37a1,doi
10.1109/visual.2005.1532837,53e9a789b7602d97030c76d0,title
10.1109/infvis.2004.28,53e9a790b7602d97030ca414,doi
10.1109/visual.2004.86,53e9a791b7602d97030ce559,doi
10.1109/infvis.1995.528689,53e9a797b7602d97030d23d0,doi
10.1109/vast.2011.6102451,53e9a79eb7602d97030d9a9d,doi
10.1109/visual.2001.964563,53e9a7a5b7602d97030df3a0,doi
10.1109/visual.2002.1183812,53e9a7a6b7602d97030e4ce0,doi
10.1109/tvcg.2013.162,53e9a7acb7602d97030ea1ef,doi
10.1109/tvcg.2008.132,53e9a7bab7602d97030f8d93,doi
10.1109/visual.2005.1532777,53e9a7cfb7602d970310ea97,title
10.1109/infvis.2001.963290,53e9a7d5b7602d97031140f4,doi
10.1109/tvcg.2013.212,53e9a7d6b7602d9703115d58,doi
10.1109/tvcg.2011.198,53e9a7d6b7602d97031172ca,doi
10.1109/visual.1996.568115,53e9a7d6b7602d9703117305,doi
10.1109/visual.2001.964547,53e9a7ddb7602d970311b498,doi
10.1109/visual.2003.1250380,53e9a7ddb7602d970311fd3c,doi
10.1109/tvcg.2013.222,53e9a7e4b7602d9703126e95,doi
10.1109/tvcg.2007.70518,53e9a7e4b7602d97031272ef,doi
10.1109/visual.1990.146416,53e9a7f7b7602d97031374b6,doi
10.1109/tvcg.2009.162,53e9a7f8b7602d97031396a8,doi
10.1109/visual.1996.568147,53e9a7feb7602d9703141952,doi
10.1109/tvcg.2013.172,53e9a7ffb7602d970314324b,doi
10.1109/visual.1995.480799,53e9a7ffb7602d9703142d51,doi
10.1109/visual.2002.1183767,53e9a7ffb7602d9703143f33,doi
10.1109/vast.2011.6102480,53e9a806b7602d97031451d1,doi
10.1109/visual.2000.885729,53e9a806b7602d97031476a3,title
10.1109/visual.2004.9,53e9a806b7602d9703148ab0,doi
10.1109/visual.1994.346322,53e9a806b7602d970314948d,doi
10.1109/vast.2010.5651192,53e9a806b7602d970314b742,doi
10.1109/visual.1991.175836,53e9a80cb7602d970314c07d,doi
10.1109/visual.2002.1183768,53e9a812b7602d9703153eb2,doi
10.1109/visual.2001.964549,53e9a812b7602d9703155041,doi
10.1109/visual.2004.32,53e9a819b7602d970315d1ab,doi
10.1109/tvcg.2008.147,53e9a819b7602d970315d79c,doi
10.1109/visual.1998.745292,53e9a81fb7602d9703166e94,title
10.1109/tvcg.2011.225,53e9a832b7602d9703178d5c,doi
10.1109/visual.2003.1250422,53e9a839b7602d97031836ce,doi
10.1109/tvcg.2006.140,53e9a84fb7602d970319a6b0,doi
10.1109/vast.2010.5652968,53e9a84fb7602d970319ad6b,doi
10.1109/tvcg.2012.229,53e9a84fb7602d970319bc3d,doi
10.1109/vast.2010.5652392,53e9a85cb7602d97031a57b8,doi
10.1109/visual.2001.964520,53e9a863b7602d97031ab6f3,doi
10.1109/tvcg.2006.186,53e9a863b7602d97031b1cfe,doi
10.1109/infvis.1996.559211,53e9a86ab7602d97031b5b02,doi
10.1109/visual.2005.1532856,53e9a86ab7602d97031b977d,title
10.1109/tvcg.2012.287,53e9a877b7602d97031c56bc,doi
10.1109/infvis.1996.559219,53e9a87eb7602d97031cb532,doi
10.1109/visual.2001.964519,53e9a8a9b7602d97031f50d0,doi
10.1109/visual.2004.118,53e9a8a9b7602d97031f5d8f,doi
10.1109/infvis.2004.26,53e9a8a9b7602d97031f66f3,doi
10.1109/visual.1995.485156,53e9a8aab7602d97031f8cd3,doi
10.1109/vast.2009.5332611,53e9a8b0b7602d97031fcbee,doi
10.1109/infvis.1996.559222,53e9a8c5b7602d9703215758,doi
10.1109/vast.2012.6400537,53e9a8dbb7602d9703227f22,doi
10.1109/visual.1997.663885,53e9a8dbb7602d970322b366,title
10.1109/visual.1999.809903,53e9a8e2b7602d970322fd01,doi
10.1109/visual.2001.964564,53e9a8f1b7602d970323efe2,doi
10.1109/visual.2000.885738,53e9a8f1b7602d970323fe18,doi
10.1109/tvcg.2010.213,53e9a8f8b7602d9703245811,doi
10.1109/tvcg.2006.152,53e9a905b7602d9703254104,doi
10.1109/tvcg.2007.70565,53e9a905b7602d9703254155,doi
10.1109/visual.1997.663930,53e9a90eb7602d9703261637,title
10.1109/tvcg.2006.193,53e9a937b7602d9703288157,doi
10.1109/tvcg.2011.211,53e9a93eb7602d9703290521,doi
10.1109/visual.2004.52,53e9a93eb7602d97032937c0,doi
10.1109/visual.2004.128,53e9a94bb7602d970329d957,doi
10.1109/visual.1995.485141,53e9a94cb7602d97032a15c8,title
10.1109/visual.1992.235228,53e9a952b7602d97032a5669,doi
10.1109/visual.2002.1183811,53e9a952b7602d97032aaa29,doi
10.1109/visual.1997.663900,53e9a957b7602d97032adfd4,doi
10.1109/tvcg.2010.170,53e9a958b7602d97032ae8ec,doi
10.1109/infvis.1996.559221,53e9a958b7602d97032b0190,doi
10.1109/infvis.2005.1532124,53e9a958b7602d97032b006a,title
10.1109/visual.2000.885733,53e9a958b7602d97032b015a,doi
10.1109/visual.2002.1183797,53e9a95eb7602d97032b6e33,doi
10.1109/visual.1992.235214,53e9a96cb7602d97032c1ba6,doi
10.1109/vast.2012.6400536,53e9a96cb7602d97032c3843,doi
10.1109/visual.1995.480790,53e9a981b7602d97032db93a,doi
10.1109/tvcg.2007.70604,53e9a98eb7602d97032ec3e5,doi
10.1109/vast.2010.5652890,53e9a994b7602d97032ef160,doi
10.1109/vast.2011.6102467,53e9a995b7602d97032f3a71,doi
10.1109/visual.2000.885697,53e9a9a9b7602d9703307e77,doi
10.1109/vast.2008.4677361,53e9a9a9b7602d9703309a73,doi
10.1109/vast.2009.5334300,53e9a9b7b7602d97033124dc,doi
10.1109/visual.1998.745294,53e9a9b7b7602d970331396e,title
10.1109/vast.2011.6102492,53e9a9bdb7602d9703319b18,doi
10.1109/infvis.2002.1173151,53e9a9ccb7602d970332e3a3,doi
10.1109/visual.1990.146397,53e9a9dfb7602d9703344d60,doi
10.1109/tvcg.2008.154,53e9a9e5b7602d9703345dfd,doi
10.1109/visual.2002.1183770,53e9a9f0b7602d970335410c,doi
10.1109/visual.2003.1250404,53e9a9f6b7602d970335d325,doi
10.1109/tvcg.2006.122,53e9a9f7b7602d970335d8b7,doi
10.1109/visual.2005.1532812,53e9aa0fb7602d970337bdca,title
10.1109/visual.2000.885707,53e9aa2bb7602d97033972b8,title
10.1109/visual.2004.10,53e9aa2bb7602d9703399dbe,doi
10.1109/visual.2000.885674,53e9aa2bb7602d970339a6f6,title
10.1109/vast.2008.4677392,53e9aa32b7602d97033a2079,doi
10.1109/visual.2002.1183807,53e9aa33b7602d97033a3b3a,doi
10.1109/visual.1997.663913,53e9aa33b7602d97033a45a8,title
10.1109/vast.2007.4389025,53e9aa3ab7602d97033a79e9,doi
10.1109/vast.2007.4389022,53e9aa3bb7602d97033a97b3,doi
10.1109/visual.1998.745286,53e9aa3bb7602d97033ab0a1,title
10.1109/visual.1991.175771,53e9aa48b7602d97033b3178,doi
10.1109/tvcg.2008.180,53e9aa48b7602d97033b44a7,doi
10.1109/visual.1991.175797,53e9aa4fb7602d97033ba72f,doi
10.1109/tvcg.2011.175,53e9aa57b7602d97033c87bc,doi
10.1109/vast.2009.5333880,53e9aa5cb7602d97033c967d,doi
10.1109/tvcg.2009.166,53e9aa61b7602d97033d4008,doi
10.1109/visual.2002.1183777,53e9aa61b7602d97033d5c9c,doi
10.1109/visual.2002.1183795,53e9aa66b7602d97033d9c88,doi
10.1109/infvis.1996.559213,53e9aa67b7602d97033dc5f3,doi
10.1109/visual.1996.568125,53e9aa6db7602d97033e404c,doi
10.1109/infvis.2004.16,53e9aa86b7602d97033fd595,title
10.1109/tvcg.2013.207,53e9aa87b7602d9703400513,doi
10.1109/visual.2001.964544,53e9aa8eb7602d9703407fca,doi
10.1109/visual.2003.1250415,53e9aa8eb7602d970340aa1e,doi
10.1109/tvcg.2013.122,53e9aa95b7602d970340d4d5,doi
10.1109/infvis.2004.45,53e9aa95b7602d9703410418,title
10.1109/visual.2004.59,53e9aaa3b7602d970341fa0f,doi
10.1109/visual.1995.485149,53e9aaa9b7602d9703422d87,title
10.1109/vast.2007.4388998,53e9aaa9b7602d9703422fa3,doi
10.1109/visual.2003.1250362,53e9aab0b7602d970342d409,doi
10.1109/visual.2001.964548,53e9aab0b7602d970342dfb5,doi
10.1109/visual.1993.398856,53e9aab7b7602d970343298b,doi
10.1109/visual.1997.663921,53e9aab7b7602d97034335cd,title
10.1109/visual.1998.745314,53e9aab7b7602d9703433a11,title
10.1109/vast.2009.5333020,53e9aabcb7602d9703438079,doi
10.1109/visual.2002.1183762,53e9aac2b7602d970343e3c2,doi
10.1109/visual.1997.663917,53e9aac3b7602d970343fd3f,title
10.1109/infvis.2001.963285,53e9aac3b7602d970344362b,doi
10.1109/visual.1992.235208,53e9aacab7602d9703446128,doi
10.1109/visual.1999.809889,53e9aad2b7602d9703452c2f,title
10.1109/visual.1997.663926,53e9aad8b7602d97034543f4,doi
10.1109/tvcg.2010.171,53e9aadfb7602d970345d5c7,doi
10.1109/visual.2004.88,53e9aadfb7602d97034623de,doi
10.1109/vast.2006.261415,53e9aae6b7602d97034672b6,doi
10.1109/infvis.2004.50,53e9aae6b7602d9703467fdf,doi
10.1109/tvcg.2010.175,53e9aaecb7602d9703470dc0,doi
10.1109/visual.2004.104,53e9aaf3b7602d97034732be,doi
10.1109/vast.2012.6400560,53e9aaf3b7602d9703477b81,doi
10.1109/tvcg.2008.114,53e9ab00b7602d9703481143,doi
10.1109/visual.1990.146387,53e9ab00b7602d9703485888,doi
10.1109/tvcg.2012.193,53e9ab07b7602d970348cb68,doi
10.1109/infvis.1999.801857,53e9ab07b7602d970348dc90,doi
10.1109/visual.2002.1183753,53e9ab0db7602d970348f02f,doi
10.1109/tvcg.2011.242,53e9ab0db7602d9703490688,doi
10.1109/visual.2003.1250409,53e9ab25b7602d97034b1b6d,doi
10.1109/visual.1990.146399,53e9ab48b7602d97034dd480,title
10.1109/vast.2009.5333472,53e9ab4fb7602d97034e2415,doi
10.1109/infvis.2004.74,53e9ab55b7602d97034e91fa,title
10.1109/visual.2004.65,53e9ab55b7602d97034eb817,doi
10.1109/visual.1997.663903,53e9ab5ab7602d97034f43ce,title
10.1109/visual.1991.175833,53e9ab5fb7602d97034f6726,doi
10.1109/tvcg.2011.194,53e9ab5fb7602d97034fb980,doi
10.1109/infvis.2002.1173152,53e9ab6fb7602d970350dc1b,doi
10.1109/visual.2003.1250390,53e9ab6fb7602d970350fe9b,doi
10.1109/vast.2011.6102495,53e9ab6fb7602d970351030b,doi
10.1109/tvcg.2008.127,53e9ab6fb7602d9703511c55,doi
10.1109/visual.1999.809938,53e9ab73b7602d970351895a,doi
10.1109/infvis.2004.18,53e9ab78b7602d970351d3f2,title
10.1109/visual.1990.146369,53e9ab82b7602d970352c062,doi
10.1109/vast.2011.6102448,53e9ab82b7602d970352dcb9,doi
10.1109/infvis.1999.801859,53e9ab89b7602d9703531aee,doi
10.1109/tvcg.2009.156,53e9ab97b7602d970354237e,doi
10.1109/visual.1997.663927,53e9ab97b7602d9703543705,title
10.1109/vast.2009.5333564,53e9abb2b7602d9703560878,doi
10.1109/visual.2005.1532852,53e9abb9b7602d9703567f71,title
10.1109/vast.2011.6102478,53e9abc9b7602d970357da0a,doi
10.1109/visual.1991.175801,53e9abc9b7602d970357fb04,doi
10.1109/visual.1993.398872,53e9abcfb7602d97035822a2,title
10.1109/tvcg.2012.226,53e9abdab7602d970359059d,doi
10.1109/visual.1990.146361,53e9abdab7602d9703592bd0,doi
10.1109/visual.2004.29,53e9abe4b7602d970359f131,doi
10.1109/tvcg.2011.261,53e9abebb7602d97035a8e90,doi
10.1109/visual.2004.39,53e9abebb7602d97035aab19,doi
10.1109/vast.2012.6400485,53e9abf1b7602d97035ace98,doi
10.1109/tvcg.2013.194,53e9abf1b7602d97035ad21e,doi
10.1109/infvis.2002.1173144,53e9abf1b7602d97035ae195,doi
10.1109/tvcg.2012.273,53e9ac05b7602d97035c5463,doi
10.1109/tvcg.2013.142,53e9ac05b7602d97035c5de9,doi
10.1109/tvcg.2009.172,53e9ac12b7602d97035d7001,doi
10.1109/visual.1998.745321,53e9ac18b7602d97035d9add,title
10.1109/vast.2010.5652926,53e9ac19b7602d97035dd318,title
10.1109/visual.2004.12,53e9ac28b7602d97035ebf90,doi
10.1109/infvis.2005.1532133,53e9ac28b7602d97035ed9d2,title
10.1109/visual.2003.1250388,53e9ac28b7602d97035edd7a,doi
10.1109/visual.1997.663888,53e9ac2eb7602d97035f1687,title
10.1109/tvcg.2008.118,53e9ac33b7602d97035facf8,doi
10.1109/visual.1997.663851,53e9ac33b7602d97035fad72,doi
10.1109/visual.2002.1183755,53e9ac42b7602d970360ec0d,doi
10.1109/visual.1998.745324,53e9ac42b7602d970360fa35,title
10.1109/vast.2012.6400556,53e9ac48b7602d9703613ccc,doi
10.1109/visual.1999.809863,53e9ac54b7602d9703621d32,doi
10.1109/visual.2001.964514,53e9ac5bb7602d970362abd3,doi
10.1109/tvcg.2009.110,53e9ac5bb7602d970362ac6e,doi
10.1109/vast.2009.5333451,53e9ac62b7602d9703632b32,doi
10.1109/visual.2001.964556,53e9ac62b7602d970363442a,doi
10.1109/visual.1996.568110,53e9ac69b7602d970363c110,doi
10.1109/infvis.1995.528691,53e9ac70b7602d97036424c6,doi
10.1109/vast.2012.6400541,53e9ac70b7602d970364363d,doi
10.1109/visual.2001.964524,53e9ac75b7602d97036474d7,doi
10.1109/visual.2004.77,53e9ac76b7602d970364cc1f,doi
10.1109/visual.1991.175812,53e9ac7bb7602d970364fcd7,doi
10.1109/visual.1992.235215,53e9ac7bb7602d9703652f30,doi
10.1109/visual.2002.1183827,53e9ac89b7602d9703661079,doi
10.1109/visual.1990.146413,53e9ac8fb7602d9703664c63,doi
10.1109/tvcg.2011.206,53e9ac8fb7602d9703669d96,doi
10.1109/visual.2000.885745,53e9ac8fb7602d970366a6df,title
10.1109/tvcg.2011.246,53e9aca0b7602d9703679998,doi
10.1109/tvcg.2009.185,53e9aca1b7602d970367d27c,doi
10.1109/visual.2003.1250418,53e9aca1b7602d970367ddb2,doi
10.1109/infvis.2003.1249007,53e9aca1b7602d970367f5cd,title
10.1109/tvcg.2006.110,53e9aca7b7602d9703684fec,doi
10.1109/tvcg.2012.221,53e9acb5b7602d970368fa2e,doi
10.1109/vast.2010.5652460,53e9acb5b7602d9703691f9a,doi
10.1109/tvcg.2012.274,53e9acbcb7602d9703697590,doi
10.1109/infvis.2005.1532129,53e9acbcb7602d97036975ca,title
10.1109/tvcg.2010.159,53e9acbcb7602d970369a415,doi
10.1109/visual.2003.1250430,53e9acbcb7602d970369ad23,doi
10.1109/visual.1994.346325,53e9acbdb7602d970369d120,doi
10.1109/tvcg.2009.145,53e9acc4b7602d97036a1949,doi
10.1109/visual.1996.568133,53e9acc4b7602d97036a2297,doi
10.1109/visual.2000.885694,53e9accbb7602d97036a5db3,title
10.1109/tvcg.2012.253,53e9accbb7602d97036a89c0,doi
10.1109/vast.2006.261423,53e9acd3b7602d97036b0b5a,doi
10.1109/tvcg.2007.70536,53e9acd3b7602d97036b14f6,doi
10.1109/tvcg.2012.282,53e9acdbb7602d97036bb379,doi
10.1109/tvcg.2011.230,53e9ace1b7602d97036bc567,doi
10.1109/tvcg.2013.149,53e9ace1b7602d97036bcb37,doi
10.1109/visual.1994.346332,53e9ace8b7602d97036c3a35,doi
10.1109/tvcg.2012.256,53e9ace9b7602d97036c85d4,doi
10.1109/tvcg.2009.203,53e9acefb7602d97036ccede,doi
10.1109/tvcg.2006.182,53e9acf0b7602d97036ce200,doi
10.1109/vast.2007.4388993,53e9acf7b7602d97036d780a,doi
10.1109/infvis.1996.559218,53e9acfdb7602d97036d8ee2,doi
10.1109/visual.1995.480809,53e9ad04b7602d97036e3a7f,doi
10.1109/visual.1998.745317,53e9ad11b7602d97036f19b6,title
10.1109/infvis.2005.1532137,53e9ad11b7602d97036f2121,title
10.1109/tvcg.2012.236,53e9ad18b7602d97036f8722,doi
10.1109/infvis.2004.42,53e9ad18b7602d97036f9059,title
10.1109/visual.1996.568104,53e9ad1fb7602d97036ff7e3,doi
10.1109/visual.2004.85,53e9ad1fb7602d9703700f16,doi
10.1109/tvcg.2010.181,53e9ad26b7602d97037066ff,doi
10.1109/visual.1993.398866,53e9ad26b7602d970370a3e1,doi
10.1109/tvcg.2007.70542,53e9ad2cb7602d970370c504,doi
10.1109/visual.2001.964530,53e9ad2db7602d9703712244,doi
10.1109/tvcg.2008.142,53e9ad33b7602d97037152bd,doi
10.1109/tvcg.2009.109,53e9ad34b7602d97037194ee,doi
10.1109/vast.2011.6102445,53e9ad3bb7602d970371c22d,doi
10.1109/infvis.2003.1249008,53e9ad56b7602d9703738e38,doi
10.1109/vast.2012.6400558,53e9ad56b7602d970373a3f6,doi
10.1109/visual.1991.175795,53e9ad56b7602d970373b4c1,doi
10.1109/tvcg.2008.140,53e9ad56b7602d970373cead,doi
10.1109/vast.2009.5333965,53e9ad6cb7602d97037587fa,doi
10.1109/infvis.2001.963277,53e9ad72b7602d9703761360,doi
10.1109/visual.1998.745290,53e9ad77b7602d9703768bfa,doi
10.1109/visual.1996.568139,53e9ad82b7602d9703778591,doi
10.1109/visual.1995.480801,53e9ad8db7602d970378568d,doi
10.1109/vast.2012.6400486,53e9ad9eb7602d970379af80,doi
10.1109/tvcg.2007.70590,53e9ad9eb7602d970379d955,doi
10.1109/tvcg.2008.141,53e9ada5b7602d97037a18f6,doi
10.1109/visual.1996.568150,53e9ada5b7602d97037a23c1,doi
10.1109/tvcg.2009.154,53e9adaab7602d97037a6046,doi
10.1109/visual.2003.1250369,53e9adaab7602d97037a6f86,doi
10.1109/visual.1999.809910,53e9adaab7602d97037a6f8c,doi
10.0000/00000001,53e9adaab7602d97037ab45f,title
10.1109/tvcg.2008.160,53e9adc2b7602d97037c5437,doi
10.1109/infvis.1997.636785,53e9adc2b7602d97037c7240,doi
10.1109/infvis.1997.636790,53e9adc8b7602d97037d0e75,title
10.1109/visual.2000.885723,53e9add4b7602d97037dab59,title
10.1109/infvis.2003.1249003,53e9add4b7602d97037ddf79,doi
10.1109/tvcg.2010.200,53e9addbb7602d97037e5b54,doi
10.1109/vast.2008.4677389,53e9addbb7602d97037e6c2e,doi
10.1109/tvcg.2008.159,53e9addbb7602d97037e6cb2,doi
10.1109/tvcg.2007.70585,53e9ade2b7602d97037ea06a,doi
10.1109/visual.2001.964505,53e9ade9b7602d97037f1dca,doi
10.1109/infvis.2004.76,53e9adffb7602d9703807379,title
10.1109/tvcg.2012.249,53e9adffb7602d970380ba6d,doi
10.1109/visual.1994.346302,53e9ae04b7602d970380fdd5,doi
10.1109/vast.2011.6102473,53e9ae04b7602d970380fd5a,doi
10.1109/infvis.1995.528687,53e9ae0bb7602d9703815a35,title
10.1109/visual.2004.53,53e9ae0bb7602d9703817463,doi
10.1109/infvis.2004.46,53e9ae0cb7602d970381aaab,title
10.1109/infvis.2000.885096,53e9ae11b7602d970381f95d,doi
10.1109/visual.2004.75,53e9ae11b7602d9703820e38,doi
10.1109/vast.2009.5332593,53e9ae17b7602d9703824f0f,doi
10.1109/visual.2003.1250402,53e9ae17b7602d9703826b5c,doi
10.1109/vast.2011.6102479,53e9ae17b7602d97038277c6,doi
10.1109/tvcg.2011.186,53e9ae17b7602d9703829858,doi
10.1109/tvcg.2012.200,53e9ae22b7602d9703835712,doi
10.1109/visual.2005.1532845,53e9ae28b7602d97038398dc,doi
10.1109/tvcg.2006.169,53e9ae2eb7602d970383ff87,doi
10.1109/vast.2008.4677369,53e9ae2fb7602d9703846242,doi
10.1109/visual.1993.398870,53e9ae2fb7602d9703846777,title
10.1109/vast.2007.4389011,53e9ae36b7602d970384c830,title
10.1109/visual.2004.23,53e9ae3cb7602d970384f5f1,doi
10.1109/visual.1994.346329,53e9ae3cb7602d970384f6cb,doi
10.1109/infvis.2004.7,53e9ae3cb7602d970384fff5,title
10.1109/visual.1997.663902,53e9ae3cb7602d9703850e33,title
10.1109/vast.2012.6400540,53e9ae3cb7602d9703851601,doi
10.1109/visual.1999.809940,53e9ae3cb7602d9703851a19,doi
10.1109/tvcg.2008.133,53e9ae42b7602d9703856257,doi
10.1109/visual.2005.1532822,53e9ae42b7602d9703859dbe,title
10.1109/visual.2005.1532798,53e9ae43b7602d970385c30c,title
10.1109/visual.1995.480793,53e9ae4eb7602d970386578c,doi
10.1109/visual.1991.175809,53e9ae4eb7602d9703865a5f,doi
10.1109/tvcg.2012.255,53e9ae5cb7602d9703876669,doi
10.1109/tvcg.2006.166,53e9ae69b7602d9703882197,doi
10.1109/visual.2003.1250424,53e9ae6fb7602d9703889326,doi
10.1109/tvcg.2009.161,53e9ae6fb7602d970388a61a,doi
10.1109/vast.2009.5332481,53e9ae6fb7602d970388a733,doi
10.1109/visual.2003.1250363,53e9ae8ab7602d97038abaa8,doi
10.1109/visual.2000.885679,53e9ae8ab7602d97038ad236,title
10.1109/tvcg.2007.70555,53e9ae90b7602d97038b08aa,doi
10.1109/visual.1999.809890,53e9ae96b7602d97038b8b76,doi
10.1109/vast.2011.6102463,53e9aea3b7602d97038c4e48,doi
10.1109/tvcg.2007.70519,53e9aea3b7602d97038c54c4,doi
10.1109/visual.2003.1250384,53e9aeaab7602d97038cddbe,title
10.1109/visual.1997.663934,53e9aeb1b7602d97038d4bc5,title
10.1109/visual.2000.885736,53e9aeb7b7602d97038da42a,title
10.1109/visual.2001.964562,53e9aeb7b7602d97038dde4b,doi
10.1109/visual.2000.885686,53e9aebcb7602d97038e1347,title
10.1109/tvcg.2011.173,53e9aebcb7602d97038e37ad,doi
10.1109/visual.1993.398862,53e9aebcb7602d97038e4461,doi
10.1109/tvcg.2008.181,53e9aec4b7602d97038ef5ab,doi
10.1109/infvis.1997.636718,53e9aecbb7602d97038f1c06,doi
10.1109/visual.2001.964534,53e9aecbb7602d97038f33c5,doi
10.1109/visual.1998.745304,53e9aecbb7602d97038f4300,title
10.1109/visual.2000.885724,53e9aeddb7602d9703905a99,title
10.1109/visual.2005.1532811,53e9aee4b7602d9703910cc6,doi
10.1109/vast.2009.5333893,53e9aeebb7602d970391934f,doi
10.1109/visual.2004.124,53e9aef0b7602d970391b8f1,doi
10.1109/vast.2010.5653587,53e9aef7b7602d970392899a,doi
10.1109/visual.1992.235191,53e9aefbb7602d970392a9bb,doi
10.1109/tvcg.2011.228,53e9aefbb7602d970392dec2,doi
10.1109/visual.2002.1183791,53e9aefbb7602d970392e37a,doi
10.1109/tvcg.2012.191,53e9af00b7602d97039346b1,doi
10.1109/tvcg.2007.70551,53e9af00b7602d9703936683,doi
10.1109/vast.2009.5333082,53e9af00b7602d9703936426,doi
10.1109/vast.2007.4389021,53e9af0db7602d97039449d0,doi
10.1109/tvcg.2006.171,53e9af1fb7602d9703958e0f,doi
10.1109/visual.1997.663914,53e9af26b7602d970395f3a2,title
10.1109/infvis.1997.636794,53e9af2db7602d970396a903,doi
10.1109/visual.2002.1183785,53e9af33b7602d970396c30f,title
10.1109/tvcg.2009.184,53e9af33b7602d970396eaca,doi
10.1109/vast.2009.5333421,53e9af33b7602d970396ff08,doi
10.1109/visual.2005.1532825,53e9af33b7602d970397262d,title
10.1109/visual.1996.568113,53e9af33b7602d9703973214,doi
10.1109/visual.2004.71,53e9af39b7602d9703973fe2,doi
10.1109/tvcg.2009.167,53e9af40b7602d9703980f98,doi
10.1109/visual.1991.175835,53e9af4cb7602d970398bfff,doi
10.1109/vast.2011.6102460,53e9af53b7602d9703995feb,doi
10.1109/visual.2000.885698,53e9af5ab7602d970399ae0e,title
10.1109/tvcg.2013.173,53e9af5ab7602d970399d000,doi
10.1109/visual.1995.480806,53e9af61b7602d97039a06c1,doi
10.1109/visual.2002.1183758,53e9af67b7602d97039aa18c,doi
10.1109/visual.1990.146392,53e9af68b7602d97039ad4ae,doi
10.1109/visual.2004.54,53e9af6eb7602d97039aeba9,doi
10.1109/vast.2012.6400533,53e9af75b7602d97039bbee0,doi
10.1109/infvis.2004.41,53e9af7ab7602d97039bd1b7,title
10.1109/visual.1996.568129,53e9af7bb7602d97039c18cc,doi
10.1109/visual.2004.7,53e9af8db7602d97039d66c1,doi
10.1109/infvis.2003.1249015,53e9af94b7602d97039dd09e,doi
10.1109/tvcg.2007.70544,53e9af99b7602d97039e1fab,doi
10.1109/visual.2003.1250392,53e9afa6b7602d97039f4d64,doi
10.1109/tvcg.2013.232,53e9afacb7602d97039f7939,doi
10.1109/tvcg.2007.70573,53e9afadb7602d97039fcf76,doi
10.1109/visual.1998.745301,53e9afbab7602d9703a0a9a6,doi
10.1109/visual.1995.480814,53e9afbab7602d9703a0d157,doi
10.1109/vast.2007.4389027,53e9afc0b7602d9703a0e58a,doi
10.1109/vast.2011.6102490,53e9afc0b7602d9703a0f6f8,doi
10.1109/vast.2006.261427,53e9afc0b7602d9703a120cc,doi
10.1109/infvis.2004.5,53e9afccb7602d9703a1f5b6,title
10.1109/visual.1994.346299,53e9afdab7602d9703a2e702,doi
10.1109/tvcg.2008.116,53e9afe1b7602d9703a32a1c,doi
10.1109/infvis.1996.559216,53e9afe8b7602d9703a3b93d,doi
10.1109/visual.2005.1532835,53e9afeeb7602d9703a421b5,title
10.1109/tvcg.2010.212,53e9aff4b7602d9703a4965a,doi
10.1109/visual.1993.398855,53e9affab7602d9703a507f8,doi
10.1109/infvis.2002.1173156,53e9b008b7602d9703a632d2,doi
10.1109/vast.2012.6400487,53e9b009b7602d9703a64974,doi
10.1109/visual.1997.663866,53e9b016b7602d9703a6dab0,title
10.1109/infvis.2002.1173141,53e9b016b7602d9703a6d933,title
10.1109/visual.1999.809887,53e9b01db7602d9703a79a59,doi
10.1109/visual.2000.885713,53e9b023b7602d9703a806ec,title
10.1109/tvcg.2009.165,53e9b029b7602d9703a8403b,doi
