doi,author,gender,position,position.rank
10.1109/TVCG.2012.215,Benjavan Upatising,female,4,M
10.1109/TVCG.2012.215,Ji Soo Yi,male,5,L
10.1109/TVCG.2012.216,Jian Chen,female,1,F
10.1109/TVCG.2012.216,Haipeng Cai,male,2,M
10.1109/TVCG.2012.216,Alexander P. Auchus,male,3,M
10.1109/TVCG.2012.216,David H. Laidlaw,male,4,L
10.1109/TVCG.2012.217,Lingyun Yu,female,1,F
10.1109/TVCG.2012.217,Konstantinos Efstathiou 0001,male,2,M
10.1109/TVCG.2012.217,Petra Isenberg,female,3,M
10.1109/TVCG.2012.217,Tobias Isenberg 0001,male,4,L
10.1109/TVCG.2012.218,Blake Nelson,male,1,F
10.1109/TVCG.2012.218,Eric Liu,male,2,M
10.1109/TVCG.2012.218,Robert Michael Kirby,male,3,M
10.1109/TVCG.2012.218,Robert Haimes,male,4,L
10.1109/TVCG.2012.219,Sean Kandel,male,1,F
10.1109/TVCG.2012.219,Andreas Paepcke,male,2,M
10.1109/TVCG.2012.219,Joseph M. Hellerstein,male,3,M
10.1109/TVCG.2012.219,Jeffrey Heer,male,4,L
10.1109/TVCG.2012.220,Nadia Boukhelifa,female,1,F
10.1109/TVCG.2012.220,Anastasia Bezerianos,female,2,M
10.1109/TVCG.2012.220,Tobias Isenberg 0001,male,3,M
10.1109/TVCG.2012.220,Jean-Daniel Fekete,male,4,L
10.1109/TVCG.2012.221,Andrew Vande Moere,male,1,F
10.1109/TVCG.2012.221,Martin Tomitsch,male,2,M
10.1109/TVCG.2012.221,Christoph Wimmer,male,3,M
10.1109/TVCG.2012.221,Christoph M. Bösch,male,4,M
10.1109/TVCG.2012.221,Thomas Grechenig,male,5,L
10.1109/TVCG.2012.222,Markus Höferlin,male,1,F
10.1109/TVCG.2012.222,Kuno Kurzhals,male,2,M
10.1109/TVCG.2012.222,Benjamin Höferlin,male,3,M
10.1109/TVCG.2012.222,Gunther Heidemann,male,4,M
10.1109/TVCG.2012.222,Daniel Weiskopf,male,5,L
10.1109/TVCG.2012.223,Mark A. Livingston,male,1,F
10.1109/TVCG.2012.223,Jonathan W. Decker,male,2,M
10.1109/TVCG.2012.223,Zhuming Ai,male,3,L
10.1109/TVCG.2012.224,Youn ah Kang,female,1,F
10.1109/TVCG.2012.224,John T. Stasko,male,2,L
10.1109/TVCG.2012.225,Krist Wongsuphasawat,male,1,F
10.1109/TVCG.2012.225,David Gotz,male,2,L
10.1109/TVCG.2012.226,Jian Zhao 0010,male,1,F
10.1109/TVCG.2012.226,Fanny Chevalier,female,2,M
10.1109/TVCG.2012.226,Christopher Collins 0001,male,3,M
10.1109/TVCG.2012.226,Ravin Balakrishnan,male,4,L
10.1109/TVCG.2012.227,Nathaniel Fout,male,1,F
10.1109/TVCG.2012.227,Kwan-Liu Ma,male,2,L
10.1109/TVCG.2012.228,Julien Tierny,male,1,F
10.1109/TVCG.2012.228,Valerio Pascucci,male,2,L
10.1109/TVCG.2012.229,Nicholas Kong,male,1,F
10.1109/TVCG.2012.229,Maneesh Agrawala,male,2,L
10.1109/TVCG.2012.230,Heike Hofmann,female,1,F
10.1109/TVCG.2012.230,Lendie Follett,female,2,M
10.1109/TVCG.2012.230,Mahbubul Majumder,male,3,M
10.1109/TVCG.2012.230,Dianne Cook,female,4,L
10.1109/TVCG.2012.231,Cheuk Yiu Ip,male,1,F
10.1109/TVCG.2012.231,Amitabh Varshney,male,2,M
10.1109/TVCG.2012.231,Joseph JáJá,male,3,L
10.1109/TVCG.2012.232,Daniel Jönsson,male,1,F
10.1109/TVCG.2012.232,Joel Kronander,male,2,M
10.1109/TVCG.2012.232,Timo Ropinski,male,3,M
10.1109/TVCG.2012.232,Anders Ynnerman,male,4,L
10.1109/TVCG.2012.233,Steve Haroz,male,1,F
10.1109/TVCG.2012.233,David Whitney,male,2,L
10.1109/TVCG.2012.234,Nafees Ahmed,male,1,F
10.1109/TVCG.2012.234,Ziyi Zheng,male,2,M
10.1109/TVCG.2012.234,Klaus Mueller,male,3,L
10.1109/TVCG.2012.236,Xiaoru Yuan,male,1,F
10.1109/TVCG.2012.236,Limei Che,female,2,M
10.1109/TVCG.2012.236,Yifan Hu,male,3,M
10.1109/TVCG.2012.236,Xin Zhang,male,4,L
10.1109/TVCG.2012.237,Christian Tominski,male,1,F
10.1109/TVCG.2012.237,Camilla Forsell,female,2,M
10.1109/TVCG.2012.237,Jimmy Johansson,male,3,L
10.1109/TVCG.2012.238,Michael Zinsmaier,male,1,F
10.1109/TVCG.2012.238,Ulrik Brandes,male,2,M
10.1109/TVCG.2012.238,Oliver Deussen,male,3,M
10.1109/TVCG.2012.238,Hendrik Strobelt,male,4,L
10.1109/TVCG.2012.239,Rolf Westerteiger,male,1,F
10.1109/TVCG.2012.239,Tracy Compton,unisex,2,M
10.1109/TVCG.2012.239,Tony Bernardin,male,3,M
10.1109/TVCG.2012.239,Eric S. Cowgill,male,4,M
10.1109/TVCG.2012.239,Klaus Gwinner,male,5,M
10.1109/TVCG.2012.239,Bernd Hamann,male,6,M
10.1109/TVCG.2012.239,Andreas Gerndt,male,7,M
10.1109/TVCG.2012.239,Hans Hagen,male,8,L
10.1109/TVCG.2012.240,Markus Hadwiger,male,1,F
10.1109/TVCG.2012.240,Johanna Beyer,female,2,M
10.1109/TVCG.2012.240,Won-Ki Jeong,male,3,M
10.1109/TVCG.2012.240,Hanspeter Pfister,male,4,L
10.1109/TVCG.2012.242,Hui Zhang 0006,female,1,F
10.1109/TVCG.2012.242,Jianguang Weng,male,2,M
10.1109/TVCG.2012.242,Lin Jing,female,3,M
10.1109/TVCG.2012.242,Yiwen Zhong,female,4,L
10.1109/TVCG.2012.243,Benjamin Schindler,male,1,F
10.1109/TVCG.2012.243,Raphael Fuchs,male,2,M
10.1109/TVCG.2012.243,Stefan Barp,male,3,M
10.1109/TVCG.2012.243,Jürgen Waser,male,4,M
10.1109/TVCG.2012.243,Armin Pobitzer,male,5,M
10.1109/TVCG.2012.243,Robert Carnecky,male,6,M
10.1109/TVCG.2012.243,Kresimir Matkovic,male,7,M
10.1109/TVCG.2012.243,Ronald Peikert,male,8,L
10.1109/TVCG.2012.244,Joyce Ma,female,1,F
10.1109/TVCG.2012.244,Isaac Liao,male,2,M
10.1109/TVCG.2012.244,Kwan-Liu Ma,male,3,M
10.1109/TVCG.2012.244,Jennifer Frazier,female,4,L
10.1109/TVCG.2012.245,Kim Marriott,male,1,F
10.1109/TVCG.2012.245,Helen C. Purchase,female,2,M
10.1109/TVCG.2012.245,Michael Wybrow,male,3,M
10.1109/TVCG.2012.245,Cagatay Goncu,male,4,L
10.1109/TVCG.2012.248,Bastian Rieck,male,1,F
10.1109/TVCG.2012.248,Hubert Mara,male,2,M
10.1109/TVCG.2012.248,Heike Leitte,female,3,L
10.1109/TVCG.2012.249,Steven Schlegel,male,1,F
10.1109/TVCG.2012.249,Nico Korn,male,2,M
10.1109/TVCG.2012.249,Gerik Scheuermann,male,3,L
10.1109/TVCG.2012.250,Arlind Nocaj,male,1,F
10.1109/TVCG.2012.250,Ulrik Brandes,male,2,L
10.1109/TVCG.2012.251,Anastasia Bezerianos,female,1,F
10.1109/TVCG.2012.251,Petra Isenberg,female,2,L
10.1109/TVCG.2012.252,Marian Dörk,male,1,F
10.1109/TVCG.2012.252,Nathalie Henry Riche,female,2,M
10.1109/TVCG.2012.252,Gonzalo A. Ramos,male,3,M
10.1109/TVCG.2012.252,Susan T. Dumais,female,4,L
10.1109/TVCG.2012.253,Conglei Shi,male,1,F
10.1109/TVCG.2012.253,Weiwei Cui,male,2,M
10.1109/TVCG.2012.253,Shixia Liu,female,3,M
10.1109/TVCG.2012.253,Panpan Xu,female,4,M
10.1109/TVCG.2012.253,Wei Chen 0001,male,5,M
10.1109/TVCG.2012.253,Huamin Qu,male,6,L
10.1109/TVCG.2012.254,Bilal Alsallakh,male,1,F
10.1109/TVCG.2012.254,Wolfgang Aigner,male,2,M
10.1109/TVCG.2012.254,Silvia Miksch,female,3,M
10.1109/TVCG.2012.254,M. Eduard Gröller,male,4,L
10.1109/TVCG.2012.255,Michael Sedlmair,male,1,F
10.1109/TVCG.2012.255,Annika Frank,female,2,M
10.1109/TVCG.2012.255,Tamara Munzner,female,3,M
10.1109/TVCG.2012.255,Andreas Butz,male,4,L
10.1109/TVCG.2012.256,Cagatay Turkay,male,1,F
10.1109/TVCG.2012.256,Arvid Lundervold,male,2,M
10.1109/TVCG.2012.256,Astri J. Lundervold,female,3,M
10.1109/TVCG.2012.256,Helwig Hauser,male,4,L
10.1109/TVCG.2012.258,Mahmud Shahriar Hossain,male,1,F
10.1109/TVCG.2012.258,Praveen Kumar Reddy Ojili,male,2,M
10.1109/TVCG.2012.258,Cindy Grimm,female,3,M
10.1109/TVCG.2012.258,Rolf Mueller,male,4,M
10.1109/TVCG.2012.258,Layne T. Watson,male,5,M
10.1109/TVCG.2012.258,Naren Ramakrishnan,male,6,L
10.1109/TVCG.2012.259,Thomas Höllt,male,1,F
10.1109/TVCG.2012.259,Wolfgang Freiler,male,2,M
10.1109/TVCG.2012.259,Fritz Gschwantner,male,3,M
10.1109/TVCG.2012.259,Helmut Doleisch,male,4,M
10.1109/TVCG.2012.259,Gabor Heinemann,male,5,M
10.1109/TVCG.2012.259,Markus Hadwiger,male,6,L
10.1109/TVCG.2012.260,Alex Endert,male,1,F
10.1109/TVCG.2012.260,Patrick Fiaux,male,2,M
10.1109/TVCG.2012.260,Chris North,male,3,L
10.1109/TVCG.2012.261,Hrvoje Ribicic,male,1,F
10.1109/TVCG.2012.261,Jürgen Waser,male,2,M
10.1109/TVCG.2012.261,Roman Gurbat,male,3,M
10.1109/TVCG.2012.261,Bernhard Sadransky,male,4,M
10.1109/TVCG.2012.261,M. Eduard Gröller,male,5,L
10.1109/TVCG.2012.262,Jo Wood,male,1,F
10.1109/TVCG.2012.262,Petra Isenberg,female,2,M
10.1109/TVCG.2012.262,Tobias Isenberg 0001,male,3,M
10.1109/TVCG.2012.262,Jason Dykes,male,4,M
10.1109/TVCG.2012.262,Nadia Boukhelifa,female,5,M
10.1109/TVCG.2012.262,Aidan Slingsby,male,6,L
10.1109/TVCG.2012.263,Hannah Pileggi,female,1,F
10.1109/TVCG.2012.263,Charles D. Stolper,male,2,M
10.1109/TVCG.2012.263,J. Michael Boyle,male,3,M
10.1109/TVCG.2012.263,John T. Stasko,male,4,L
10.1109/TVCG.2012.264,Shehzad Afzal,male,1,F
10.1109/TVCG.2012.264,Ross Maciejewski,male,2,M
10.1109/TVCG.2012.264,Yun Jang,female,3,M
10.1109/TVCG.2012.264,Niklas Elmqvist,male,4,M
10.1109/TVCG.2012.264,David S. Ebert,male,5,L
10.1109/TVCG.2012.265,Christian Tominski,male,1,F
10.1109/TVCG.2012.265,Heidrun Schumann,female,2,M
10.1109/TVCG.2012.265,Gennady L. Andrienko,male,3,M
10.1109/TVCG.2012.265,Natalia V. Andrienko,female,4,L
10.1109/TVCG.2012.267,Yubo Tao,male,1,F
10.1109/TVCG.2012.267,Hai Lin 0003,male,2,M
10.1109/TVCG.2012.267,Feng Dong,male,3,M
10.1109/TVCG.2012.267,Chao Wang,male,4,M
10.1109/TVCG.2012.267,Gordon Clapworthy,male,5,M
10.1109/TVCG.2012.267,Hujun Bao,male,6,L
10.1109/TVCG.2012.269,Samer S. Barakat,male,1,F
10.1109/TVCG.2012.269,Markus Rütten,male,2,M
10.1109/TVCG.2012.269,Xavier Tricoche,male,3,L
10.1109/TVCG.2012.271,Eamonn Maguire,male,1,F
10.1109/TVCG.2012.271,Philippe Rocca-Serra,male,2,M
10.1109/TVCG.2012.271,Susanna-Assunta Sansone,female,3,M
10.1109/TVCG.2012.271,Jim Davies,male,4,M
10.1109/TVCG.2012.271,Min Chen 0001,female,5,L
10.1109/TVCG.2012.272,Florian Block,male,1,F
10.1109/TVCG.2012.272,Michael S. Horn,male,2,M
10.1109/TVCG.2012.272,Brenda Caldwell Phillips,female,3,M
10.1109/TVCG.2012.272,Judy Diamond,female,4,M
10.1109/TVCG.2012.272,E. Margaret Evans,female,5,M
10.1109/TVCG.2012.272,Chia Shen,female,6,L
10.1109/TVCG.2012.273,Margit Pohl,female,1,F
10.1109/TVCG.2012.273,Michael Smuc,male,2,M
10.1109/TVCG.2012.273,Eva Mayr,female,3,L
10.1109/TVCG.2012.274,Marc Treib,male,1,F
10.1109/TVCG.2012.274,Kai Bürger,male,2,M
10.1109/TVCG.2012.274,Florian Reichl,male,3,M
10.1109/TVCG.2012.274,Charles Meneveau,male,4,M
10.1109/TVCG.2012.274,Alexander S. Szalay,male,5,M
10.1109/TVCG.2012.274,Rüdiger Westermann,male,6,L
10.1109/TVCG.2012.275,Jagoda Walny,female,1,F
10.1109/TVCG.2012.275,Bongshin Lee,female,2,M
10.1109/TVCG.2012.275,Paul Johns,male,3,M
10.1109/TVCG.2012.275,Nathalie Henry Riche,female,4,M
10.1109/TVCG.2012.275,Sheelagh Carpendale,female,5,L
10.1109/TVCG.2012.276,Gennady L. Andrienko,male,1,F
10.1109/TVCG.2012.276,Natalia V. Andrienko,female,2,M
10.1109/TVCG.2012.276,Michael Burch,male,3,M
10.1109/TVCG.2012.276,Daniel Weiskopf,male,4,L
10.1109/TVCG.2012.277,Florian Heimerl,male,1,F
10.1109/TVCG.2012.277,Steffen Koch,male,2,M
10.1109/TVCG.2012.277,Harald Bosch,male,3,M
10.1109/TVCG.2012.277,Thomas Ertl,male,4,L
10.1109/TVCG.2012.278,Joerg Meyer,male,1,F
10.1109/TVCG.2012.278,E. Wes Bethel,male,2,M
10.1109/TVCG.2012.278,Jennifer L. Horsman,female,3,M
10.1109/TVCG.2012.278,Susan S. Hubbard,female,4,M
10.1109/TVCG.2012.278,Harinarayan Krishnan,male,5,M
10.1109/TVCG.2012.278,Alexandru Romosan,male,6,M
10.1109/TVCG.2012.278,Elizabeth H. Keating,female,7,M
10.1109/TVCG.2012.278,Laura Monroe,female,8,M
10.1109/TVCG.2012.278,Richard Strelitz,male,9,M
10.1109/TVCG.2012.278,Phil Moore,male,10,M
10.1109/TVCG.2012.278,Glenn Taylor,male,11,M
10.1109/TVCG.2012.278,Ben Torkian,male,12,M
10.1109/TVCG.2012.278,Timothy C. Johnson,male,13,M
10.1109/TVCG.2012.278,Ian Gorton,male,14,L
10.1109/TVCG.2012.279,Alan M. MacEachren,male,1,F
10.1109/TVCG.2012.279,Robert E. Roth,male,2,M
10.1109/TVCG.2012.279,James O'Brien,male,3,M
10.1109/TVCG.2012.279,Bonan Li,male,4,M
10.1109/TVCG.2012.279,Derek Swingley,male,5,M
10.1109/TVCG.2012.279,Mark Gahegan,male,6,L
10.1109/TVCG.2012.280,Daniel Engel,male,1,F
10.1109/TVCG.2012.280,Klaus Greff,male,2,M
10.1109/TVCG.2012.280,Christoph Garth,male,3,M
10.1109/TVCG.2012.280,Keith Bein,male,4,M
10.1109/TVCG.2012.280,Anthony S. Wexler,male,5,M
10.1109/TVCG.2012.280,Bernd Hamann,male,6,M
10.1109/TVCG.2012.280,Hans Hagen,male,7,L
10.1109/TVCG.2012.281,Stephan Wenger,male,1,F
10.1109/TVCG.2012.281,Marco Ament,male,2,M
10.1109/TVCG.2012.281,Stefan Guthe,male,3,M
10.1109/TVCG.2012.281,Dirk A. Lorenz,male,4,M
10.1109/TVCG.2012.281,Andreas M. Tillmann,male,5,M
10.1109/TVCG.2012.281,Daniel Weiskopf,male,6,M
10.1109/TVCG.2012.281,Marcus A. Magnor,male,7,L
10.1109/TVCG.2012.282,Sebastian Grottel,male,1,F
10.1109/TVCG.2012.282,Philipp Beck,male,2,M
10.1109/TVCG.2012.282,Christoph Müller 0001,male,3,M
10.1109/TVCG.2012.282,Guido Reina,male,4,M
10.1109/TVCG.2012.282,Johannes Roth,male,5,M
10.1109/TVCG.2012.282,Hans-Rainer Trebin,male,6,M
10.1109/TVCG.2012.282,Thomas Ertl,male,7,L
10.1109/TVCG.2012.283,Simon Schröder,male,1,F
10.1109/TVCG.2012.283,John A. Peterson,male,2,M
10.1109/TVCG.2012.283,Harald Obermaier,male,3,M
10.1109/TVCG.2012.283,Louise H. Kellogg,female,4,M
10.1109/TVCG.2012.283,Kenneth I. Joy,male,5,M
10.1109/TVCG.2012.283,Hans Hagen,male,6,L
10.1109/TVCG.2012.284,Steffen Frey,male,1,F
10.1109/TVCG.2012.284,Filip Sadlo,male,2,M
10.1109/TVCG.2012.284,Thomas Ertl,male,3,L
10.1109/TVCG.2012.285,Yingcai Wu,male,1,F
10.1109/TVCG.2012.285,Guo-Xun Yuan,male,2,M
10.1109/TVCG.2012.285,Kwan-Liu Ma,male,3,L
10.1109/TVCG.2012.286,Aaditya G. Landge,male,1,F
10.1109/TVCG.2012.286,Joshua A. Levine,male,2,M
10.1109/TVCG.2012.286,Abhinav Bhatele,male,3,M
10.1109/TVCG.2012.286,Katherine E. Isaacs,female,4,M
10.1109/TVCG.2012.286,Todd Gamblin,male,5,M
10.1109/TVCG.2012.286,Martin Schulz 0001,male,6,M
10.1109/TVCG.2012.286,Steve H. Langer,male,7,M
10.1109/TVCG.2012.286,Peer-Timo Bremer,male,8,M
10.1109/TVCG.2012.286,Valerio Pascucci,male,9,L
10.1109/TVCG.2012.287,David J. Duke,male,1,F
10.1109/TVCG.2012.287,Hamish A. Carr,male,2,M
10.1109/TVCG.2012.287,Aaron Knoll,male,3,M
10.1109/TVCG.2012.287,Nicolas Schunck,male,4,M
10.1109/TVCG.2012.287,Hai Ah Nam,male,5,M
10.1109/TVCG.2012.287,Andrzej Staszczak,male,6,L
10.1109/TVCG.2012.288,David Trimm,male,1,F
10.1109/TVCG.2012.288,Penny Rheingans,female,2,M
10.1109/TVCG.2012.288,Marie desJardins,female,3,L
10.1109/TVCG.2012.291,Nan Cao,male,1,F
10.1109/TVCG.2012.291,Yu-Ru Lin,female,2,M
10.1109/TVCG.2012.291,Xiaohua Sun,female,3,M
10.1109/TVCG.2012.291,David Lazer,male,4,M
10.1109/TVCG.2012.291,Shixia Liu,female,5,M
10.1109/TVCG.2012.291,Huamin Qu,male,6,L
10.1109/TVCG.2012.292,Alexander Wiebel,male,1,F
10.1109/TVCG.2012.292,Frans Vos,male,2,M
10.1109/TVCG.2012.292,David Foerster,male,3,M
10.1109/TVCG.2012.292,Hans-Christian Hege,male,4,L
10.1109/TVCG.2013.119,Jessica Hullman,female,1,F
10.1109/TVCG.2013.119,Steven Mark Drucker,male,2,M
10.1109/TVCG.2013.119,Nathalie Henry Riche,female,3,M
10.1109/TVCG.2013.119,Bongshin Lee,female,4,M
10.1109/TVCG.2013.119,Danyel Fisher,male,5,M
10.1109/TVCG.2013.119,Eytan Adar,male,6,L
10.1109/TVCG.2013.120,Hans-Jörg Schulz,male,1,F
10.1109/TVCG.2013.120,Thomas Nocke,male,2,M
10.1109/TVCG.2013.120,Magnus Heitzler,male,3,M
10.1109/TVCG.2013.120,Heidrun Schumann,female,4,L
10.1109/TVCG.2013.121,Bret Jackson,male,1,F
10.1109/TVCG.2013.121,Tung Yuen Lau,male,2,M
10.1109/TVCG.2013.121,David Schroeder,male,3,M
10.1109/TVCG.2013.121,Kimani C. Toussaint,male,4,M
10.1109/TVCG.2013.121,Daniel F. Keefe,male,5,L
10.1109/TVCG.2013.122,Johannes Kehrer,male,1,F
10.1109/TVCG.2013.122,Harald Piringer,male,2,M
10.1109/TVCG.2013.122,Wolfgang Berger,male,3,M
10.1109/TVCG.2013.122,M. Eduard Gröller,male,4,L
10.1109/TVCG.2013.123,Wei-Hsien Hsu,male,1,F
10.1109/TVCG.2013.123,Yubo Zhang,male,2,M
10.1109/TVCG.2013.123,Kwan-Liu Ma,male,3,L
10.1109/TVCG.2013.124,Matthew Brehmer,male,1,F
10.1109/TVCG.2013.124,Tamara Munzner,female,2,L
10.1109/TVCG.2013.125,Thomas Mühlbacher,male,1,F
10.1109/TVCG.2013.125,Harald Piringer,male,2,L
10.1109/TVCG.2013.126,Tobias Isenberg 0001,male,1,F
10.1109/TVCG.2013.126,Petra Isenberg,female,2,M
10.1109/TVCG.2013.126,Jian Chen,female,3,M
10.1109/TVCG.2013.126,Michael Sedlmair,male,4,M
10.1109/TVCG.2013.126,Torsten Möller,male,5,L
10.1109/TVCG.2013.127,Charilaos Papadopoulos,male,1,F
10.1109/TVCG.2013.127,Arie E. Kaufman,male,2,L
10.1109/TVCG.2013.128,Samer S. Barakat,male,1,F
10.1109/TVCG.2013.128,Xavier Tricoche,male,2,L
10.1109/TVCG.2013.129,Marco Ament,male,1,F
10.1109/TVCG.2013.129,Filip Sadlo,male,2,M
10.1109/TVCG.2013.129,Daniel Weiskopf,male,3,L
10.1109/TVCG.2013.130,Robert E. Roth,male,1,F
10.1109/TVCG.2013.131,Harish Doraiswamy,male,1,F
10.1109/TVCG.2013.131,Vijay Natarajan,male,2,M
10.1109/TVCG.2013.131,Ravi S. Nanjundiah,male,3,L
10.1109/TVCG.2013.132,Rick Walker,male,1,F
10.1109/TVCG.2013.132,Aidan Slingsby,male,2,M
10.1109/TVCG.2013.132,Jason Dykes,male,3,M
10.1109/TVCG.2013.132,Kai Xu 0003,male,4,M
10.1109/TVCG.2013.132,Jo Wood,male,5,M
10.1109/TVCG.2013.132,Phong H. Nguyen,male,6,M
10.1109/TVCG.2013.132,Derek Stephens,male,7,M
10.1109/TVCG.2013.132,B. L. William Wong,male,8,M
10.1109/TVCG.2013.132,Yongjun Zheng,male,9,L
10.1109/TVCG.2013.133,Ayan Biswas,male,1,F
10.1109/TVCG.2013.133,Soumya Dutta,male,2,M
10.1109/TVCG.2013.133,Han-Wei Shen,male,3,M
10.1109/TVCG.2013.133,Jonathan Woodring,male,4,L
10.1109/TVCG.2013.134,Yvonne Jansen,female,1,F
10.1109/TVCG.2013.134,Pierre Dragicevic,male,2,L
10.1109/TVCG.2013.135,Xin Zhao,unisex,1,F
10.1109/TVCG.2013.135,Zhengyu Su,male,2,M
10.1109/TVCG.2013.135,Xianfeng Gu,male,3,M
10.1109/TVCG.2013.135,Arie E. Kaufman,male,4,M
10.1109/TVCG.2013.135,Jian Sun,male,5,M
10.1109/TVCG.2013.135,Jie Gao 0001,female,6,M
10.1109/TVCG.2013.135,Feng Luo 0002,male,7,L
10.1109/TVCG.2013.137,Eirik Bakke,male,1,F
10.1109/TVCG.2013.137,David R. Karger,male,2,M
10.1109/TVCG.2013.137,Rob Miller 0001,male,3,L
10.1109/TVCG.2013.138,Luke J. Gosink,male,1,F
10.1109/TVCG.2013.138,Kevin Bensema,male,2,M
10.1109/TVCG.2013.138,Trenton Pulsipher,male,3,M
10.1109/TVCG.2013.138,Harald Obermaier,male,4,M
10.1109/TVCG.2013.138,Michael Henry,male,5,M
10.1109/TVCG.2013.138,Hank Childs,male,6,M
10.1109/TVCG.2013.138,Kenneth I. Joy,male,7,L
10.1109/TVCG.2013.139,Krishna Chaitanya Gurijala,male,1,F
10.1109/TVCG.2013.139,Rui Shi,male,2,M
10.1109/TVCG.2013.139,Wei Zeng,male,3,M
10.1109/TVCG.2013.139,Xianfeng Gu,male,4,M
10.1109/TVCG.2013.139,Arie E. Kaufman,male,5,L
10.1109/TVCG.2013.140,Heike Hofmann,female,1,F
10.1109/TVCG.2013.140,Marie Vendettuoli,female,2,L
10.1109/TVCG.2013.141,Mathias Hummel,male,1,F
10.1109/TVCG.2013.141,Harald Obermaier,male,2,M
10.1109/TVCG.2013.141,Christoph Garth,male,3,M
10.1109/TVCG.2013.141,Kenneth I. Joy,male,4,L
10.1109/TVCG.2013.142,Johanna Beyer,female,1,F
10.1109/TVCG.2013.142,Ali K. Al-Awami,male,2,M
10.1109/TVCG.2013.142,Narayanan Kasthuri,male,3,M
10.1109/TVCG.2013.142,Jeff Lichtman,male,4,M
10.1109/TVCG.2013.142,Hanspeter Pfister,male,5,M
10.1109/TVCG.2013.142,Markus Hadwiger,male,6,L
10.1109/TVCG.2013.143,Ross T. Whitaker,male,1,F
10.1109/TVCG.2013.143,Mahsa Mirzargar,female,2,M
10.1109/TVCG.2013.143,Robert Michael Kirby,male,3,L
10.1109/TVCG.2013.144,Hanqi Guo,male,1,F
10.1109/TVCG.2013.144,Xiaoru Yuan,male,2,M
10.1109/TVCG.2013.144,Jian Huang 0007,male,3,M
10.1109/TVCG.2013.144,Xiaomin Zhu,female,4,L
10.1109/TVCG.2013.145,Sarah Goodwin,female,1,F
10.1109/TVCG.2013.145,Jason Dykes,male,2,M
10.1109/TVCG.2013.145,Sara Jones 0001,female,3,M
10.1109/TVCG.2013.145,Iain Dillingham,male,4,M
10.1109/TVCG.2013.145,Graham Dove,male,5,M
10.1109/TVCG.2013.145,Alison Duffy,female,6,M
10.1109/TVCG.2013.145,Alexander Kachkaev,male,7,M
10.1109/TVCG.2013.145,Aidan Slingsby,male,8,M
10.1109/TVCG.2013.145,Jo Wood,male,9,L
10.1109/TVCG.2013.146,Bertjan Broeksema,male,1,F
10.1109/TVCG.2013.146,Thomas Baudel,male,2,M
10.1109/TVCG.2013.146,Arthur G. Telea,male,3,M
10.1109/TVCG.2013.146,Paolo Crisafulli,male,4,L
10.1109/TVCG.2013.147,Dane M. Coffey,male,1,F
10.1109/TVCG.2013.147,Chi-Lun Lin,male,2,M
10.1109/TVCG.2013.147,Arthur G. Erdman,male,3,M
10.1109/TVCG.2013.147,Daniel F. Keefe,male,4,L
10.1109/TVCG.2013.148,Dilip Mathew Thomas,male,1,F
10.1109/TVCG.2013.148,Vijay Natarajan,male,2,L
10.1109/TVCG.2013.149,Sébastien Rufiange,male,1,F
10.1109/TVCG.2013.149,Michael J. McGuffin,male,2,L
10.1109/TVCG.2013.150,Xiaoru Yuan,male,1,F
10.1109/TVCG.2013.150,Donghao Ren,male,2,M
10.1109/TVCG.2013.150,Zuchao Wang,male,3,M
10.1109/TVCG.2013.150,Cong Guo,male,4,L
10.1109/TVCG.2013.151,Tim Dwyer,male,1,F
10.1109/TVCG.2013.151,Nathalie Henry Riche,female,2,M
10.1109/TVCG.2013.151,Kim Marriott,male,3,M
10.1109/TVCG.2013.151,Christopher Mears,male,4,L
10.1109/TVCG.2013.152,Teng-Yok Lee,male,1,F
10.1109/TVCG.2013.152,Han-Wei Shen,male,2,L
10.1109/TVCG.2013.153,Michael Sedlmair,male,1,F
10.1109/TVCG.2013.153,Tamara Munzner,female,2,M
10.1109/TVCG.2013.153,Melanie Tory,female,3,L
10.1109/TVCG.2013.154,Alexander Lex,male,1,F
10.1109/TVCG.2013.154,Christian Partl,male,2,M
10.1109/TVCG.2013.154,Denis Kalkofen,male,3,M
10.1109/TVCG.2013.154,Marc Streit,male,4,M
10.1109/TVCG.2013.154,Samuel Gratzl,male,5,M
10.1109/TVCG.2013.154,Anne Mai Wassermann,female,6,M
10.1109/TVCG.2013.154,Dieter Schmalstieg,male,7,M
10.1109/TVCG.2013.154,Hanspeter Pfister,male,8,L
10.1109/TVCG.2013.155,Michelle Borkin,female,1,F
10.1109/TVCG.2013.155,Chelsea S. Yeh,female,2,M
10.1109/TVCG.2013.155,Madelaine Boyd,female,3,M
10.1109/TVCG.2013.155,Peter Macko,male,4,M
10.1109/TVCG.2013.155,Krzysztof Z. Gajos,male,5,M
10.1109/TVCG.2013.155,Margo I. Seltzer,female,6,M
10.1109/TVCG.2013.155,Hanspeter Pfister,male,7,L
10.1109/TVCG.2013.156,Maria-Elena Froese,female,1,F
10.1109/TVCG.2013.156,Melanie Tory,female,2,M
10.1109/TVCG.2013.156,Guy-Warwick Evans,male,3,M
10.1109/TVCG.2013.156,Kedar Shrikhande,male,4,L
10.1109/TVCG.2013.157,Michael Gleicher,male,1,F
10.1109/TVCG.2013.158,Július Parulek,male,1,F
