,DOI,AuthorName-Deduped,PositionNumber,PositionCode,OriginalAffiliation,CleanedAffiliation,Country
10334,10.1109/VAST.2015.7347672,Peter Filzmoser,2,M,Vienna University of Technology,"Vienna University of Technology, Austria",Austria
10335,10.1109/VAST.2015.7347672,Theresia Gschwandtner,3,M,Vienna University of Technology,"Vienna University of Technology, Austria",Austria
10336,10.1109/VAST.2015.7347672,Silvia Miksch,4,M,Vienna University of Technology,"Vienna University of Technology, Austria",Austria
10337,10.1109/VAST.2015.7347672,Wolfgang Aigner,5,M,Vienna University of Technology,"St. Pölten University of Applied Sciences, Austria",Austria
10338,10.1109/VAST.2015.7347672,Alexander Rind,6,M,St.Pölten University of Applied Sciences,"St. Pölten University of Applied Sciences, Austria",Austria
10339,10.1109/VAST.2015.7347672,Tim Lammarsch,7,L,MODUL University Vienna,"MODUL University Vienna, Austria",Austria
10340,10.1109/VAST.2015.7347673,Shenghui Cheng,1,F,"Computer Science Department, Stony Brook University and SUNY Korea","Stony Brook University, USA",USA
10341,10.1109/VAST.2015.7347673,Shenghui Cheng,1,F,"Computer Science Department, Stony Brook University and SUNY Korea","State University of New York,South Korea",South Korea
10342,10.1109/VAST.2015.7347673,Yue Wang,2,M,"Department of Computer Science, Shandong University","Shandong University, China",China
10343,10.1109/VAST.2015.7347673,Dan Zhang,3,M,"Computer Science Department, Stony Brook University and SUNY Korea","Stony Brook University, USA",USA
10344,10.1109/VAST.2015.7347673,Dan Zhang,3,M,"Computer Science Department, Stony Brook University and SUNY Korea","State University of New York,South Korea",South Korea
10345,10.1109/VAST.2015.7347673,Zhifang Jiang,4,M,"Department of Computer Science, Shandong University","Shandong University, China",China
10346,10.1109/VAST.2015.7347673,Klaus Mueller 0001,5,L,"Computer Science Department, Stony Brook University and SUNY Korea",,
10347,10.1109/VAST.2015.7347674,Kristin A. Cook,1,F,Pacific Northwest National Laboratory,"Pacific Northwest National Laboratory, USA",USA
10348,10.1109/VAST.2015.7347674,Jean Scholtz,2,M,Pacific Northwest National Laboratory,"Pacific Northwest National Laboratory, USA",USA
10349,10.1109/VAST.2015.7347674,Mark A. Whiting,3,L,Pacific Northwest National Laboratory,"Pacific Northwest National Laboratory, USA",USA
10350,10.1109/VAST.2015.7347675,Haoling Dong,1,F,"College of Computer Science, Zhejiang University, Hangzhou, China","Zhejiang University,China",China
10351,10.1109/VAST.2015.7347675,Siliang Tang,2,M,"College of Computer Science, Zhejiang University, Hangzhou, China","Zhejiang University,China",China
10352,10.1109/VAST.2015.7347675,Si Li,3,M,"College of Computer Science, Zhejiang University, Hangzhou, China","Zhejiang University,China",China
10353,10.1109/VAST.2015.7347675,Fei Wu 0001,4,M,"College of Computer Science, Zhejiang University, Hangzhou, China","Zhejiang University,China",China
10354,10.1109/VAST.2015.7347675,Yueting Zhuang,5,L,"College of Computer Science, Zhejiang University, Hangzhou, China","Zhejiang University,China",China
10355,10.1109/VAST.2015.7347676,Maria Luján Ganuza,1,F,"UNS, VyGLab","VyGLab, UNS, USA",USA
10356,10.1109/VAST.2015.7347676,Maria Florencia Gargiulo,2,M,INGEOSUR CONICET,"INGEOSUR CONICET, Argentina",Argentina
10357,10.1109/VAST.2015.7347676,Gabriela Ferracutti,3,M,INGEOSUR CONICET,"INGEOSUR CONICET, Argentina",Argentina
10358,10.1109/VAST.2015.7347676,Silvia Mabel Castro,4,M,"UNS, VyGLab","VyGLab, UNS, USA",USA
10359,10.1109/VAST.2015.7347676,Ernesto A. Bjerg,5,M,INGEOSUR CONICET,"INGEOSUR CONICET, Argentina",Argentina
10360,10.1109/VAST.2015.7347676,M. Eduard Gröller,6,M,TU Wien,"Vienna University of Technology, Austria",Austria
10361,10.1109/VAST.2015.7347676,Kresimir Matkovic,7,L,VRVis,"VRVis Research Center, Austria",Austria
10362,10.1109/VAST.2015.7347677,Masahiko Itoh,1,F,"The University of Tokyo, National Institute of Information and Communications Technology","National Institute of Informatics, Tokyo, Japan",Japan
10363,10.1109/VAST.2015.7347677,Masahiko Itoh,1,F,"The University of Tokyo, National Institute of Information and Communications Technology","University of Tokyo, Japan",Japan
10364,10.1109/VAST.2015.7347677,Masahiko Itoh,1,F,"The University of Tokyo, National Institute of Information and Communications Technology","Communications Technology, Japan",Japan
10365,10.1109/VAST.2015.7347677,Daisaku Yokoyama,2,M,The University of Tokyo,"University of Tokyo, Japan",Japan
10366,10.1109/VAST.2015.7347677,Masashi Toyoda,3,M,The University of Tokyo,"University of Tokyo, Japan",Japan
10367,10.1109/VAST.2015.7347677,Masaru Kitsuregawa,4,L,"National Institute of Informatics, The University of Tokyo","National Institute of Informatics, Tokyo, Japan",Japan
10368,10.1109/VAST.2015.7347677,Masaru Kitsuregawa,4,L,"National Institute of Informatics, The University of Tokyo","University of Tokyo, Japan",Japan
10369,10.1109/VAST.2015.7347678,Roger A. Leite,1,F,"Technische Universitat Wien, Wien, Wien, AT","Vienna University of Technology, Austria",Austria
10370,10.1109/VAST.2015.7347678,Theresia Gschwandtner,2,M,"Technische Universitat Wien, Wien, Wien, AT","Vienna University of Technology, Austria",Austria
10371,10.1109/VAST.2015.7347678,Silvia Miksch,3,M,"Technische Universitat Wien, Wien, Wien, AT","Vienna University of Technology, Austria",Austria
10372,10.1109/VAST.2015.7347678,Erich Gstrein,4,M,Erste Group IT,"Erste Group IT, USA",USA
10373,10.1109/VAST.2015.7347678,Johannes Kuntner,5,L,"Erste Group IT, USA","Erste Group IT, USA",USA
10374,10.1109/VAST.2015.7347679,Min Lu 0002,1,F,"Beijing Engineering Technology, Peking University and Key Laboratory of Machine Perception (Ministry of Education), Pekina University",,
10375,10.1109/VAST.2015.7347679,Chufan Lai,2,M,"Beijing Engineering Technology, Peking University and Key Laboratory of Machine Perception (Ministry of Education), Pekina University","Peking University, China",China
10376,10.1109/VAST.2015.7347679,Tangzhi Ye,3,M,"Center for Computational Science and Engineering, Peking University and Key Laboratory of Machine Perception (Ministry of Education), Pekina University","Peking University, China",China
10377,10.1109/VAST.2015.7347679,Christy Jie Liang,4,M,"Center for Computational Science and Engineering, Peking University and Key Laboratory of Machine Perception (Ministry of Education), Pekina University",,
10378,10.1109/VAST.2015.7347679,Xiaoru Yuan,5,L,"Beijing Engineering Technology, Peking University and Key Laboratory of Machine Perception (Ministry of Education), Pekina University","Peking University, China",China
10379,10.1109/VAST.2015.7347680,Miriam Perkins,1,F,"University of Massachusetts, Lowell","University of Massachusetts Lowell, USA",USA
10380,10.1109/VAST.2015.7347680,Yanlai Chen,2,L,"University of Massachusetts, Dartmouth","University of Massachusettes, Darthmouth, USA",USA
10381,10.1109/VAST.2015.7347681,Jessica Peter,1,F,OCAD University,"OCAD University, Canada",Canada
10382,10.1109/VAST.2015.7347681,Steve James Szigeti,2,M,OCAD University,"OCAD University, Canada",Canada
10383,10.1109/VAST.2015.7347681,Ana Jofre,3,M,OCAD University,"OCAD University, Canada",Canada
10384,10.1109/VAST.2015.7347681,Sara Diamond,4,L,OCAD University,"OCAD University, Canada",Canada
10385,10.1109/VAST.2015.7347682,Peter J. Polack Jr.,1,F,Georgia Tech,"Georgia Institute of Technology, USA",USA
10386,10.1109/VAST.2015.7347682,Shang-Tse Chen,2,M,Georgia Tech,"Georgia Institute of Technology, USA",USA
10387,10.1109/VAST.2015.7347682,Minsuk Kahng,3,M,Georgia Tech,"Georgia Institute of Technology, USA",USA
10388,10.1109/VAST.2015.7347682,Moushumi Sharmin,4,M,University of Memphis,"University of Memphis., USA",USA
10389,10.1109/VAST.2015.7347682,Polo Chau,5,L,Georgia Tech,,
10390,10.1109/VAST.2015.7347683,Khairi Reda,1,F,University of Hawai'i at Mänoa and Argonne National Laboratory,"Argonne National Laboratory, USA",USA
10391,10.1109/VAST.2015.7347683,Alberto Gonzalez,2,M,University of Hawai'i at Mänoa,"University of Hawai'i at Mānoa, USA",USA
10392,10.1109/VAST.2015.7347683,Jason Leigh,3,M,University of Hawai'i at Mänoa,"University of Hawai'i at Mānoa, USA",USA
10393,10.1109/VAST.2015.7347683,Michael E. Papka,4,L,Northern Illinois University and Argonne National Laboratory,"Argonne National Laboratory, USA",USA
10394,10.1109/VAST.2015.7347684,Christian Richter,1,F,"Universitat Rostock, Rostock, Mecklenburg-Vorpommern, DE","University of Rostock, Germany",Germany
10395,10.1109/VAST.2015.7347684,Martin Luboschik,2,M,"Universitat Rostock, Rostock, Mecklenburg-Vorpommern, DE","University of Rostock, Germany",Germany
10396,10.1109/VAST.2015.7347684,Martin Röhlig,3,M,"Universitat Rostock, Rostock, Mecklenburg-Vorpommern, DE","University of Rostock, Germany",Germany
10397,10.1109/VAST.2015.7347684,Heidrun Schumann,4,L,University of Rostock,"University of Rostock, Germany",Germany
10398,10.1109/VAST.2015.7347685,Lauren R. Samuels,1,F,"Department of Biostatistics, Vanderbilt University School of Medicine","Vanderbilt University, USA",USA
10399,10.1109/VAST.2015.7347685,Robert A. Greevy Jr.,2,L,"Department of Biostatistics, Vanderbilt University School of Medicine",,
10400,10.1109/VAST.2015.7347686,Cecilia di Sciascio,1,F,"Know-Center GmbH, National University of Cuyo, Graz, Austria","Know-Center GmbH, Graz, Austria",Austria
10401,10.1109/VAST.2015.7347686,Vedran Sabol,2,M,"Know-Center GmbH, National University of Cuyo, Graz, Austria","Know-Center GmbH, Graz, Austria",Austria
10402,10.1109/VAST.2015.7347686,Eduardo E. Veas,3,L,"Know-Center GmbH, National University of Cuyo, Graz, Austria","Know-Center GmbH, Graz, Austria",Austria
10403,10.1109/VAST.2015.7347687,Veronika Soltészová,1,F,"Christian Michelsen Research, Bergen, Norway","Christian Michelsen Research, Norway",Norway
10404,10.1109/VAST.2015.7347687,Marco Foscato,2,M,"Department of Chemistry, University of Bergen, Norway","University of Bergen, Norway",Norway
10405,10.1109/VAST.2015.7347687,Sondre H. Eliasson,3,M,"Department of Chemistry, University of Bergen, Norway","University of Bergen, Norway",Norway
10406,10.1109/VAST.2015.7347687,Vidar R. Jensen,4,L,"Department of Chemistry, University of Bergen, Norway","University of Bergen, Norway",Norway
10407,10.1109/VAST.2015.7347688,Yi-Chih Tsai,1,F,"National Taiwan University, Taipei, Taiwan","National Taiwan University, Taipei, Taiwan",Taiwan
10408,10.1109/VAST.2015.7347688,Liang-Chi Hsieh,2,M,"National Taiwan University, Taipei, Taiwan","National Taiwan University, Taipei, Taiwan",Taiwan
10409,10.1109/VAST.2015.7347688,Wen-Feng Cheng,3,M,"National Taiwan University, Taipei, Taiwan","National Taiwan University, Taipei, Taiwan",Taiwan
10410,10.1109/VAST.2015.7347688,Yin-Hsi Kuo,4,M,"National Taiwan University, Taipei, Taiwan","National Taiwan University, Taipei, Taiwan",Taiwan
10411,10.1109/VAST.2015.7347688,Winston H. Hsu,5,M,"National Taiwan University, Taipei, Taiwan","National Taiwan University, Taipei, Taiwan",Taiwan
10412,10.1109/VAST.2015.7347688,Wen-Chin Chen,6,L,"National Taiwan University, Taipei, Taiwan","National Taiwan University, Taipei, Taiwan",Taiwan
10413,10.1109/VAST.2015.7347689,Zuchao Wang,1,F,Qihoo 360 Technology Co. Ltd.,"Peking University, China",China
10414,10.1109/VAST.2015.7347689,Xiaoru Yuan,2,M,"Key Laboratory of Machine Perception (Ministry of Education), Peking University","Peking University, China",China
10415,10.1109/VAST.2015.7347689,Tangzhi Ye,3,M,"Key Laboratory of Machine Perception (Ministry of Education), Peking University","Peking University, China",China
10416,10.1109/VAST.2015.7347689,Youfeng Hao,4,M,"Key Laboratory of Machine Perception (Ministry of Education), Peking University","Peking University, China",China
10417,10.1109/VAST.2015.7347689,Siming Chen 0001,5,M,"Key Laboratory of Machine Perception (Ministry of Education), Peking University",,
10418,10.1109/VAST.2015.7347689,Christy Jie Liang,6,M,"Peking University, Beijing, Beijing, CN",,
10419,10.1109/VAST.2015.7347689,Qiusheng Li,7,M,"School of Computer Science and Technology, Southwest University of Science and Technology","Southwest University of Science and Technology, China",China
10420,10.1109/VAST.2015.7347689,Haiyang Wang,8,M,"School of Computer Science and Technology, Southwest University of Science and Technology","Southwest University of Science and Technology, China",China
10421,10.1109/VAST.2015.7347689,Yadong Wu,9,L,"School of Computer Science and Technology, Southwest University of Science and Technology","Southwest University of Science and Technology, China",China
10422,10.1109/VAST.2016.7883506,Sriram Karthik Badam,1,F,"University of Maryland, College Park, MD, USA","University of Maryland, College Park, USA",USA
10423,10.1109/VAST.2016.7883506,Fereshteh Amini,2,M,"University of Manitoba, Winnipeg, MB, Canada","University of Manitoba, Canada",Canada
10424,10.1109/VAST.2016.7883506,Niklas Elmqvist,3,M,"University of Maryland, College Park, MD, USA","University of Maryland, College Park, USA",USA
10425,10.1109/VAST.2016.7883506,Pourang Irani,4,L,"University of Manitoba, Winnipeg, MB, Canada","University of Manitoba, Canada",Canada
10426,10.1109/VAST.2016.7883507,Florian Heimerl,1,F,,,
10427,10.1109/VAST.2016.7883507,Markus John,2,M,"SAP Innovation Center, Singapore",,
10428,10.1109/VAST.2016.7883507,Qi Han 0006,3,M,,,
10429,10.1109/VAST.2016.7883507,Steffen Koch 0001,4,M,,,
10430,10.1109/VAST.2016.7883507,Thomas Ertl,5,L,,,
10431,10.1109/VAST.2016.7883508,Ji Hwan Park,1,F,Stony Brook University,"Stony Brook University, USA",USA
10432,10.1109/VAST.2016.7883508,Saad Nadeem,2,M,Stony Brook University,"Stony Brook University, USA",USA
10433,10.1109/VAST.2016.7883508,Seyedkoosha Mirhosseini,3,M,Stony Brook University,"Stony Brook University, USA",USA
10434,10.1109/VAST.2016.7883508,Arie E. Kaufman,4,L,Stony Brook University,"Stony Brook University, USA",USA
10435,10.1109/VAST.2016.7883509,David McColgin,1,F,Artefact,"LabKey Software, USA",USA
10436,10.1109/VAST.2016.7883509,Paul Hoover,2,M,Artefact,"LabKey Software, USA",USA
10437,10.1109/VAST.2016.7883509,Mark Igra,3,L,Independent,"LabKey Software, USA",USA
10438,10.1109/VAST.2016.7883510,Siming Chen 0001,1,F,"Key Laboratory of Machine Perception (Ministry of Education), and School of EECS, Peking University, China",,
10439,10.1109/VAST.2016.7883510,Shuai Chen 0001,2,M,"Key Laboratory of Machine Perception (Ministry of Education), and School of EECS, Peking University, China",,
10440,10.1109/VAST.2016.7883510,Zhenhuang Wang,3,M,"Key Laboratory of Machine Perception (Ministry of Education), and School of EECS, Peking University, China","Peking University, China",China
10441,10.1109/VAST.2016.7883510,Christy Jie Liang,4,M,"Faculty of Engineer and Information Technology, The University of Technology, Sydney, Australia",,
10442,10.1109/VAST.2016.7883510,Xiaoru Yuan,5,M,"Key Laboratory of Machine Perception (Ministry of Education), and School of EECS, Peking University, China","Peking University, China",China
10443,10.1109/VAST.2016.7883510,Nan Cao,6,M,"New York University, Shanghai, China","New York University, Shanghai, China",China
10444,10.1109/VAST.2016.7883510,Yadong Wu,7,L,"Southwest University of Science and Technology, China","Southwest University of Science and Technology, China",China
10445,10.1109/VAST.2016.7883511,Xiting Wang,1,F,"School of Software, Tsinghua University","Tsinghua University, China",China
10446,10.1109/VAST.2016.7883511,Shixia Liu,2,M,"School of Software, Tsinghua University","Tsinghua University, China",China
10447,10.1109/VAST.2016.7883511,Yang Chen,3,M,"School of Software, Tsinghua University","Tsinghua University, China",China
10448,10.1109/VAST.2016.7883511,Tai-Quan Peng,4,M,Michigan State University,"Michigan State University, USA",USA
10449,10.1109/VAST.2016.7883511,Jing Su,5,M,Tsinghua University,"Tsinghua University, China",China
10450,10.1109/VAST.2016.7883511,Jing Yang,6,M,UNCC,"University of North Carolina, Charlotte, USA",USA
10451,10.1109/VAST.2016.7883511,Baining Guo,7,L,Microsoft Research,"Microsoft Research, USA",USA
10452,10.1109/VAST.2016.7883512,Fan Du,1,F,University of Maryland,"University of Maryland, College Park, USA",USA
10453,10.1109/VAST.2016.7883512,Catherine Plaisant,2,M,University of Maryland,"University of Maryland, College Park, USA",USA
10454,10.1109/VAST.2016.7883512,Neil Spring,3,M,University of Maryland,"University of Maryland, College Park, USA",USA
10455,10.1109/VAST.2016.7883512,Ben Shneiderman,4,L,University of Maryland,"University of Maryland, College Park, USA",USA
10456,10.1109/VAST.2016.7883513,Xiaotong Liu,1,F,Visa Research,"Ohio State University, Columbus, USA",USA
10457,10.1109/VAST.2016.7883513,Anbang Xu,2,M,IBM Research,"IBM Research, USA",USA
10458,10.1109/VAST.2016.7883513,Liang Gou,3,M,Ohio State University,"Visa Research, USA",USA
10459,10.1109/VAST.2016.7883513,Haibin Liu,4,M,IBM Research,"IBM Research, USA",USA
10460,10.1109/VAST.2016.7883513,Rama Akkiraju,5,M,IBM Research,"IBM Research, USA",USA
10461,10.1109/VAST.2016.7883513,Han-Wei Shen,6,L,Visa Research,"Ohio State University, Columbus, USA",USA
10462,10.1109/VAST.2016.7883514,Jing Xia,1,F,"State Key Lab of CAD&CG, Zhejiang University","Zhejiang University,China",China
10463,10.1109/VAST.2016.7883514,Wei Chen 0001,2,M,"State Key Lab of CAD&CG, Zhejiang University","Zhejiang University,China",China
10464,10.1109/VAST.2016.7883514,Yumeng Hou,3,M,"State Key Lab of CAD&CG, Zhejiang University","Zhejiang University,China",China
10465,10.1109/VAST.2016.7883514,Wanqi Hu,4,M,"State Key Lab of CAD&CG, Zhejiang University","Zhejiang University,China",China
10466,10.1109/VAST.2016.7883514,Xinxin Huang,5,M,"State Key Lab of CAD&CG, Zhejiang University","Zhejiang University,China",China
10467,10.1109/VAST.2016.7883514,David S. Ebert,6,L,"Purdue University System, West Lafayette, IN, US","Purdue University, USA",USA
10468,10.1109/VAST.2016.7883515,Phong Hai Nguyen,1,F,"Middlesex University, London, UK",,
10469,10.1109/VAST.2016.7883515,Kai Xu 0003,2,M,"Middlesex University, London, UK","Middlesex University, UK",UK
10470,10.1109/VAST.2016.7883515,Andy Bardill,3,M,"Middlesex University, London, UK","Middlesex University, UK",UK
10471,10.1109/VAST.2016.7883515,Betul Salman,4,M,"Middlesex University, London, UK","Middlesex University, UK",UK
10472,10.1109/VAST.2016.7883515,Kate Herd,5,M,"Middlesex University, London, UK","Middlesex University, UK",UK
10473,10.1109/VAST.2016.7883515,B. L. William Wong,6,L,"Middlesex University, London, UK","Middlesex University, UK",UK
10474,10.1109/VAST.2016.7883516,Johannes Weissenböck,1,F,"University of Applied Sciences, Wels, Upper Austria, Austria","Upper Austrian University of Applied Sciences, Austria",Austria
10475,10.1109/VAST.2016.7883516,Artem Amirkhanov,2,M,"University of Applied Sciences, Wels, Upper Austria, Austria","Upper Austrian University of Applied Sciences, Austria",Austria
10476,10.1109/VAST.2016.7883516,M. Eduard Gröller,3,M,"VrVis Research Center, Austria and TU Wien, Vienna, Austria","Vienna University of Technology, Austria",Austria
10477,10.1109/VAST.2016.7883516,Johann Kastner,4,M,"University of Applied Sciences, Wels, Upper Austria, Austria","Upper Austrian University of Applied Sciences, Austria",Austria
10478,10.1109/VAST.2016.7883516,Christoph Heinzl,5,L,"University of Applied Sciences, Wels, Upper Austria, Austria","Upper Austrian University of Applied Sciences, Austria",Austria
10479,10.1109/VAST.2016.7883517,Yuanzhe Chen,1,F,Hong Kong University of Science and Technology,"Hong Kong University of Science and Technology, China",China
10480,10.1109/VAST.2016.7883517,Qing Chen 0001,2,M,Hong Kong University of Science and Technology,,
10481,10.1109/VAST.2016.7883517,Mingqian Zhao,3,M,Hong Kong University of Science and Technology,"Hong Kong University of Science and Technology, China",China
10482,10.1109/VAST.2016.7883517,Sebastien Boyer,4,M,Massachusetts Institute of Technology,"Massachusetts Institute of Technology, USA",USA
10483,10.1109/VAST.2016.7883517,Kalyan Veeramachaneni,5,M,Massachusetts Institute of Technology,"Massachusetts Institute of Technology, USA",USA
10484,10.1109/VAST.2016.7883517,Huamin Qu,6,L,Hong Kong University of Science and Technology,"Hong Kong University of Science and Technology, China",China
10485,10.1109/VAST.2016.7883518,Prithiviraj K. Muthumanickam,1,F,"Linköping University, Sweden","Linköping University,Sweden",Sweden
10486,10.1109/VAST.2016.7883518,Katerina Vrotsou,2,M,"Linköping University, Sweden","Linköping University,Sweden",Sweden
10487,10.1109/VAST.2016.7883518,Matthew Cooper 0001,3,M,"Linköping University, Sweden",,
10488,10.1109/VAST.2016.7883518,Jimmy Johansson 0001,4,L,"Linköping University, Sweden",,
10489,10.1109/VAST.2016.7883519,Michael Correll,1,F,University of Washington,"University of Washington, USA",USA
10490,10.1109/VAST.2016.7883519,Michael Gleicher,2,L,University of Wisconsin-Madison,"University of Wisconsin, Madison, USA",USA
10491,10.1109/VAST.2016.7883520,Tanja Blascheck,1,F,"University of Stuttgart, Germany","University of Stuttgart, Germany",Germany
10492,10.1109/VAST.2016.7883520,Fabian Beck 0001,2,M,"University of Stuttgart, Germany","University of Stuttgart, Germany",Germany
10493,10.1109/VAST.2016.7883520,Sebastian Baltes,3,M,"University of Trier, Germany","University of Trier, Germany",Germany
10494,10.1109/VAST.2016.7883520,Thomas Ertl,4,M,"University of Stuttgart, Germany","University of Stuttgart, Germany",Germany
10495,10.1109/VAST.2016.7883520,Daniel Weiskopf,5,L,"University of Stuttgart, Germany","University of Stuttgart, Germany",Germany
10496,10.1109/VAST.2017.8585484,Haeyong Chung,1,F,University of Alabama in Huntsville,"University of Alabama, Huntsville, AL, USA",USA
10497,10.1109/VAST.2017.8585484,Sai Prashanth Dasari,2,M,University of Alabama in Huntsville,"University of Alabama, Huntsville, AL, USA",USA
10498,10.1109/VAST.2017.8585484,Santhosh Nandhakumar,3,M,University of Alabama in Huntsville,"University of Alabama, Huntsville, AL, USA",USA
10499,10.1109/VAST.2017.8585484,Christopher Andrews,4,L,Middlebury College,"Middlebury College,USA",USA
10500,10.1109/VAST.2017.8585487,Dustin Arendt,1,F,Pacific Northwest National Laboratory,"Pacific Northwest National Laboratory, USA",USA
10501,10.1109/VAST.2017.8585487,Meg Pirrung,2,L,Pacific Northwest National Laboratory,"Pacific Northwest National Laboratory, USA",USA
10502,10.1109/VAST.2017.8585498,Paolo Federico 0001,1,F,"TU Wien, Austria","Vienna University of Technology, Austria",Austria
10503,10.1109/VAST.2017.8585498,Markus Wagner 0008,2,M,"St. Poelten University of Applied Sciences, Austria and TU Wien, Austria","Vienna University of Technology, Austria",Austria
10504,10.1109/VAST.2017.8585498,Markus Wagner 0008,2,M,"St. Poelten University of Applied Sciences, Austria and TU Wien, Austria","St. Pölten University of Applied Sciences, Austria",Austria
10505,10.1109/VAST.2017.8585498,Alexander Rind,3,M,"St. Poelten University of Applied Sciences, Austria and TU Wien, Austria","Vienna University of Technology, Austria",Austria
10506,10.1109/VAST.2017.8585498,Alexander Rind,3,M,"St. Poelten University of Applied Sciences, Austria and TU Wien, Austria","St. Pölten University of Applied Sciences, Austria",Austria
10507,10.1109/VAST.2017.8585498,Albert Amor-Amoros,4,M,"TU Wien, Austria","Vienna University of Technology, Austria",Austria
10508,10.1109/VAST.2017.8585498,Silvia Miksch,5,M,"TU Wien, Austria","Vienna University of Technology, Austria",Austria
10509,10.1109/VAST.2017.8585498,Wolfgang Aigner,6,L,"TU Wien, Austria","Vienna University of Technology, Austria",Austria
10510,10.1109/VAST.2017.8585505,Stefan Jänicke,1,F,"Image and Signal Processing Group, Institute for Computer Science, Leipzig University, Germany","University of Leipzig, Germany",Germany
10511,10.1109/VAST.2017.8585505,David Joseph Wrisley,2,L,"Digital Humanities, New York University Abu Dhabi, United Arab Emirates","New York University Abu Dhabi, United Arab Emirates",United Arab Emirates
10512,10.1109/VAST.2017.8585594,Yen-Ting Kuan,1,F,National Chiao Tung University,"National Chiao Tung University, Taiwan",Taiwan
10513,10.1109/VAST.2017.8585594,Yu-Shuen Wang,2,M,National Chiao Tung University,"National Chiao Tung University, Taiwan",Taiwan
10514,10.1109/VAST.2017.8585594,Jung-Hong Chuang,3,L,National Chiao Tung University,"National Chiao Tung University, Taiwan",Taiwan
10515,10.1109/VAST.2017.8585613,Dominik Jäckle,1,F,University of Konstanz,"University of Konstanz,Germany",Germany
10516,10.1109/VAST.2017.8585613,Michael Blumenschein,2,M,University of Konstanz,"University of Konstanz,Germany",Germany
10517,10.1109/VAST.2017.8585613,Michael Behrisch 0001,3,M,University of Konstanz,,
10518,10.1109/VAST.2017.8585613,Daniel A. Keim,4,M,University of Konstanz,"University of Konstanz,Germany",Germany
10519,10.1109/VAST.2017.8585613,Tobias Schreck,5,L,TU Graz,"Graz University of Technology, Austria",Austria
10520,10.1109/VAST.2017.8585638,Siming Chen 0001,1,F,"Key Laboratory of Machine Perception (Ministry of Education) and School of EECS, Peking University, China",,
10521,10.1109/VAST.2017.8585638,Shuai Chen 0001,2,M,"Key Laboratory of Machine Perception (Ministry of Education) and School of EECS, Peking University, China",,
10522,10.1109/VAST.2017.8585638,Lijing Lin,3,M,"Key Laboratory of Machine Perception (Ministry of Education) and School of EECS, Peking University, China","Peking University, China",China
10523,10.1109/VAST.2017.8585638,Xiaoru Yuan,4,M,"Key Laboratory of Machine Perception (Ministry of Education) and School of EECS, Peking University, China","Peking University, China",China
10524,10.1109/VAST.2017.8585638,Christy Jie Liang,5,M,"Faculty of Engineer and Information Technology, The University of Technology, Sydney, Australia",,
10525,10.1109/VAST.2017.8585638,Xiaolong Zhang 0001,6,L,"College of Information Sciences and Technology, Pennsylvania State University, USA","Pennsylvania State University, USA",USA
10526,10.1109/VAST.2017.8585646,Takanori Fujiwara,1,F,"University of California, Davis","University of California, Davis, USA",USA
10527,10.1109/VAST.2017.8585646,Preeti Malakar,2,M,Argonne National Laboratory,"Argonne National Laboratory, USA",USA
10528,10.1109/VAST.2017.8585646,Khairi Reda,3,M,Indiana University-Purdue University Indianapolis,"Indiana University,USA",USA
10529,10.1109/VAST.2017.8585646,Khairi Reda,3,M,Indiana University-Purdue University Indianapolis,"Purdue University, USA",USA
10530,10.1109/VAST.2017.8585646,Venkatram Vishwanath,4,M,Argonne National Laboratory,"Argonne National Laboratory, USA",USA
10531,10.1109/VAST.2017.8585646,Michael E. Papka,5,M,"Argonne National Laboratory, Northern Illinois University","Northern Illinois University, USA",USA
10532,10.1109/VAST.2017.8585646,Michael E. Papka,5,M,"Argonne National Laboratory, Northern Illinois University","Argonne National Laboratory, USA",USA
10533,10.1109/VAST.2017.8585646,Kwan-Liu Ma,6,L,"University of California, Davis","University of California, Davis, USA",USA
10534,10.1109/VAST.2017.8585647,Jun Wang,1,F,"Visual Analytics and Imaging Lab, Stony Brook University","Stony Brook University, USA",USA
10535,10.1109/VAST.2017.8585647,Klaus Mueller 0001,2,L,"Visual Analytics and Imaging Lab, Stony Brook University",,
10536,10.1109/VAST.2017.8585658,Isaac Cho,1,F,University of North Carolina at Charlotte,"University of North Carolina, Charlotte, USA",USA
10537,10.1109/VAST.2017.8585658,Ryan Wesslen,2,M,University of North Carolina at Charlotte,"University of North Carolina, Charlotte, USA",USA
10538,10.1109/VAST.2017.8585658,Svitlana Volkova,3,M,Pacific Northwest National Laboratory,"Pacific Northwest National Laboratory, USA",USA
10539,10.1109/VAST.2017.8585658,William Ribarsky,4,M,University of North Carolina at Charlotte,"University of North Carolina, Charlotte, USA",USA
10540,10.1109/VAST.2017.8585658,Wenwen Dou,5,L,University of North Carolina at Charlotte,"University of North Carolina, Charlotte, USA",USA
10541,10.1109/VAST.2017.8585665,Isaac Cho,1,F,University of North Carolina at Charlotte,"University of North Carolina, Charlotte, USA",USA
10542,10.1109/VAST.2017.8585665,Ryan Wesslen,2,M,University of North Carolina at Charlotte,"University of North Carolina, Charlotte, USA",USA
10543,10.1109/VAST.2017.8585665,Alireza Karduni,3,M,University of North Carolina at Charlotte,"University of North Carolina, Charlotte, USA",USA
10544,10.1109/VAST.2017.8585665,Sashank Santhanam,4,M,University of North Carolina at Charlotte,"University of North Carolina, Charlotte, USA",USA
