Paper DOI,Author Names,PositionNumber,PositionCode,Affiliation
10.1109/infvis.2001.963295,,7,M,
10.1109/infvis.2001.963295,,8,M,
10.1109/infvis.2001.963295,,9,M,
10.1109/infvis.2001.963295,,10,M,
10.1109/infvis.2001.963295,,11,M,
10.1109/infvis.2001.963295,,12,M,
10.1109/infvis.2001.963295,,13,M,
10.1109/infvis.2001.963295,,14,M,
10.1109/infvis.2001.963295,,15,M,
10.1109/infvis.2001.963295,,16,M,
10.1109/infvis.2001.963295,,17,M,
10.1109/infvis.2001.963295,,18,M,
10.1109/infvis.2001.963295,,19,M,
10.1109/infvis.2001.963295,,20,M,
10.1109/infvis.2001.963295,,21,L,
10.1109/infvis.2001.963280,Janet M. Six,1,F,"Computer Science Department, CAD& Visualization L ab, University of Texas, Dallas, Richardson, TX, USA"
10.1109/infvis.2001.963280,Ioannis G. Tollis,2,M,"Computer Science Department, CAD& Visualization L ab, University of Texas, Dallas, Richardson, TX, USA"
10.1109/infvis.2001.963280,,3,M,
10.1109/infvis.2001.963280,,4,M,
10.1109/infvis.2001.963280,,5,M,
10.1109/infvis.2001.963280,,6,M,
10.1109/infvis.2001.963280,,7,M,
10.1109/infvis.2001.963280,,8,M,
10.1109/infvis.2001.963280,,9,M,
10.1109/infvis.2001.963280,,10,M,
10.1109/infvis.2001.963280,,11,M,
10.1109/infvis.2001.963280,,12,M,
10.1109/infvis.2001.963280,,13,M,
10.1109/infvis.2001.963280,,14,M,
10.1109/infvis.2001.963280,,15,M,
10.1109/infvis.2001.963280,,16,M,
10.1109/infvis.2001.963280,,17,M,
10.1109/infvis.2001.963280,,18,M,
10.1109/infvis.2001.963280,,19,M,
10.1109/infvis.2001.963280,,20,M,
10.1109/infvis.2001.963280,,21,L,
10.1109/visual.2001.964557,Stanislav L. Stoev,1,F,"WSI/GRIS, University of Tübingen, Tubingen, Germany"
10.1109/visual.2001.964557,Wolfgang Straßer,2,M,"WSI/GRIS, University of Tübingen, Tubingen, Germany"
10.1109/visual.2001.964557,,3,M,
10.1109/visual.2001.964557,,4,M,
10.1109/visual.2001.964557,,5,M,
10.1109/visual.2001.964557,,6,M,
10.1109/visual.2001.964557,,7,M,
10.1109/visual.2001.964557,,8,M,
10.1109/visual.2001.964557,,9,M,
10.1109/visual.2001.964557,,10,M,
10.1109/visual.2001.964557,,11,M,
10.1109/visual.2001.964557,,12,M,
10.1109/visual.2001.964557,,13,M,
10.1109/visual.2001.964557,,14,M,
10.1109/visual.2001.964557,,15,M,
10.1109/visual.2001.964557,,16,M,
10.1109/visual.2001.964557,,17,M,
10.1109/visual.2001.964557,,18,M,
10.1109/visual.2001.964557,,19,M,
10.1109/visual.2001.964557,,20,M,
10.1109/visual.2001.964557,,21,L,
10.1109/visual.2001.964547,Donna L. Gresh,1,F,"T.J. Watson Research Center, IBM, USA"
10.1109/visual.2001.964547,Frank Suits,2,M,"T.J. Watson Research Center, IBM, USA"
10.1109/visual.2001.964547,Yuk Yin Sham,3,M,"T.J. Watson Research Center, IBM, USA"
10.1109/visual.2001.964547,,4,M,
10.1109/visual.2001.964547,,5,M,
10.1109/visual.2001.964547,,6,M,
10.1109/visual.2001.964547,,7,M,
10.1109/visual.2001.964547,,8,M,
10.1109/visual.2001.964547,,9,M,
10.1109/visual.2001.964547,,10,M,
10.1109/visual.2001.964547,,11,M,
10.1109/visual.2001.964547,,12,M,
10.1109/visual.2001.964547,,13,M,
10.1109/visual.2001.964547,,14,M,
10.1109/visual.2001.964547,,15,M,
10.1109/visual.2001.964547,,16,M,
10.1109/visual.2001.964547,,17,M,
10.1109/visual.2001.964547,,18,M,
10.1109/visual.2001.964547,,19,M,
10.1109/visual.2001.964547,,20,M,
10.1109/visual.2001.964547,,21,L,
10.1109/visual.2001.964535,Randy K. Scoggins,1,F,"U.S. Army Engineer Research and Development Center, USA"
10.1109/visual.2001.964535,Raghu Machiraju,2,M,"Computer Information and Science, Ohio State Uinversity, USA"
10.1109/visual.2001.964535,Robert J. Moorhead,3,M,"Engineering Research Center, Mississippi State University, USA"
10.1109/visual.2001.964535,,4,M,
10.1109/visual.2001.964535,,5,M,
10.1109/visual.2001.964535,,6,M,
10.1109/visual.2001.964535,,7,M,
10.1109/visual.2001.964535,,8,M,
10.1109/visual.2001.964535,,9,M,
10.1109/visual.2001.964535,,10,M,
10.1109/visual.2001.964535,,11,M,
10.1109/visual.2001.964535,,12,M,
10.1109/visual.2001.964535,,13,M,
10.1109/visual.2001.964535,,14,M,
10.1109/visual.2001.964535,,15,M,
10.1109/visual.2001.964535,,16,M,
10.1109/visual.2001.964535,,17,M,
10.1109/visual.2001.964535,,18,M,
10.1109/visual.2001.964535,,19,M,
10.1109/visual.2001.964535,,20,M,
10.1109/visual.2001.964535,,21,L,
10.1109/visual.2001.964556,Tomihisa Welsh,1,F,"Brookhaven National Laboratory, State University of New York, Stony Brook, USA"
10.1109/visual.2001.964556,Klaus Mueller 0001,2,M,"Brookhaven National Laboratory, State University of New York, Stony Brook, USA"
10.1109/visual.2001.964556,Wei Zhu 0008,3,M,"Brookhaven National Laboratory, State University of New York, Stony Brook, USA"
10.1109/visual.2001.964556,Nora D. Volkow,4,M,"Brookhaven National Laboratory, State University of New York, Stony Brook, USA"
10.1109/visual.2001.964556,Jeffrey Meade,5,M,"Brookhaven National Laboratory, State University of New York, Stony Brook, USA"
10.1109/visual.2001.964556,,6,M,
10.1109/visual.2001.964556,,7,M,
10.1109/visual.2001.964556,,8,M,
10.1109/visual.2001.964556,,9,M,
10.1109/visual.2001.964556,,10,M,
10.1109/visual.2001.964556,,11,M,
10.1109/visual.2001.964556,,12,M,
10.1109/visual.2001.964556,,13,M,
10.1109/visual.2001.964556,,14,M,
10.1109/visual.2001.964556,,15,M,
10.1109/visual.2001.964556,,16,M,
10.1109/visual.2001.964556,,17,M,
10.1109/visual.2001.964556,,18,M,
10.1109/visual.2001.964556,,19,M,
10.1109/visual.2001.964556,,20,M,
10.1109/visual.2001.964556,,21,L,
10.1109/visual.2001.964552,Xiaoming Wei,1,F,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA"
10.1109/visual.2001.964552,Arie E. Kaufman,2,M,"Department of Computer Science, State University of New York, Stony Brook, Stony Brook, NY, USA"
10.1109/visual.2001.964552,Timothy J. Hallman,3,M,"Physics Department, RHIC, Brockhaven National Laboratory, Upton, NY, USA"
10.1109/visual.2001.964552,,4,M,
10.1109/visual.2001.964552,,5,M,
10.1109/visual.2001.964552,,6,M,
10.1109/visual.2001.964552,,7,M,
10.1109/visual.2001.964552,,8,M,
10.1109/visual.2001.964552,,9,M,
10.1109/visual.2001.964552,,10,M,
10.1109/visual.2001.964552,,11,M,
10.1109/visual.2001.964552,,12,M,
10.1109/visual.2001.964552,,13,M,
10.1109/visual.2001.964552,,14,M,
10.1109/visual.2001.964552,,15,M,
10.1109/visual.2001.964552,,16,M,
10.1109/visual.2001.964552,,17,M,
10.1109/visual.2001.964552,,18,M,
10.1109/visual.2001.964552,,19,M,
10.1109/visual.2001.964552,,20,M,
10.1109/visual.2001.964552,,21,L,
10.1109/visual.2001.964544,Michael Meißner,1,F,"WSI/GRIS, University of Tübingen, Tübingen, Germany"
10.1109/visual.2001.964544,Jasmina Orman,2,M,"WSI/GRIS, University of Tübingen, Tübingen, Germany"
10.1109/visual.2001.964544,Stephan J. Braun,3,M,"Max Planck Institute for Biological Cybernetics, Tübingen, Germany"
10.1109/visual.2001.964544,,4,M,
10.1109/visual.2001.964544,,5,M,
10.1109/visual.2001.964544,,6,M,
10.1109/visual.2001.964544,,7,M,
10.1109/visual.2001.964544,,8,M,
10.1109/visual.2001.964544,,9,M,
10.1109/visual.2001.964544,,10,M,
10.1109/visual.2001.964544,,11,M,
10.1109/visual.2001.964544,,12,M,
10.1109/visual.2001.964544,,13,M,
10.1109/visual.2001.964544,,14,M,
10.1109/visual.2001.964544,,15,M,
10.1109/visual.2001.964544,,16,M,
10.1109/visual.2001.964544,,17,M,
10.1109/visual.2001.964544,,18,M,
10.1109/visual.2001.964544,,19,M,
10.1109/visual.2001.964544,,20,M,
10.1109/visual.2001.964544,,21,L,
10.1109/infvis.2001.963272,Pat Hanrahan,1,F,"Department of Computer Science, University of Stanford, USA"
10.1109/infvis.2001.963272,,2,M,
10.1109/infvis.2001.963272,,3,M,
10.1109/infvis.2001.963272,,4,M,
10.1109/infvis.2001.963272,,5,M,
10.1109/infvis.2001.963272,,6,M,
10.1109/infvis.2001.963272,,7,M,
10.1109/infvis.2001.963272,,8,M,
10.1109/infvis.2001.963272,,9,M,
10.1109/infvis.2001.963272,,10,M,
10.1109/infvis.2001.963272,,11,M,
10.1109/infvis.2001.963272,,12,M,
10.1109/infvis.2001.963272,,13,M,
10.1109/infvis.2001.963272,,14,M,
10.1109/infvis.2001.963272,,15,M,
10.1109/infvis.2001.963272,,16,M,
10.1109/infvis.2001.963272,,17,M,
10.1109/infvis.2001.963272,,18,M,
10.1109/infvis.2001.963272,,19,M,
10.1109/infvis.2001.963272,,20,M,
10.1109/infvis.2001.963272,,21,L,
10.1109/infvis.2000.885098,Susan Havre,1,F,"Northwest Division, Battlle-Pacific Northwest, Richland, WA, USA"
10.1109/infvis.2000.885098,Elizabeth G. Hetzler,2,M,"Northwest Division, Battlle-Pacific Northwest, Richland, WA, USA"
10.1109/infvis.2000.885098,Lucy T. Nowell,3,M,"Northwest Division, Battlle-Pacific Northwest, Richland, WA, USA"
10.1109/infvis.2000.885098,,4,M,
10.1109/infvis.2000.885098,,5,M,
10.1109/infvis.2000.885098,,6,M,
10.1109/infvis.2000.885098,,7,M,
10.1109/infvis.2000.885098,,8,M,
10.1109/infvis.2000.885098,,9,M,
10.1109/infvis.2000.885098,,10,M,
10.1109/infvis.2000.885098,,11,M,
10.1109/infvis.2000.885098,,12,M,
10.1109/infvis.2000.885098,,13,M,
10.1109/infvis.2000.885098,,14,M,
10.1109/infvis.2000.885098,,15,M,
10.1109/infvis.2000.885098,,16,M,
10.1109/infvis.2000.885098,,17,M,
10.1109/infvis.2000.885098,,18,M,
10.1109/infvis.2000.885098,,19,M,
10.1109/infvis.2000.885098,,20,M,
10.1109/infvis.2000.885098,,21,L,
10.1109/infvis.2000.885092,Ed Huai-hsin Chi,1,F,"Xerox Palo Alto Research Center, Palo Alto, CA, USA"
10.1109/infvis.2000.885092,,2,M,
10.1109/infvis.2000.885092,,3,M,
10.1109/infvis.2000.885092,,4,M,
10.1109/infvis.2000.885092,,5,M,
10.1109/infvis.2000.885092,,6,M,
10.1109/infvis.2000.885092,,7,M,
10.1109/infvis.2000.885092,,8,M,
10.1109/infvis.2000.885092,,9,M,
10.1109/infvis.2000.885092,,10,M,
10.1109/infvis.2000.885092,,11,M,
10.1109/infvis.2000.885092,,12,M,
10.1109/infvis.2000.885092,,13,M,
10.1109/infvis.2000.885092,,14,M,
10.1109/infvis.2000.885092,,15,M,
10.1109/infvis.2000.885092,,16,M,
10.1109/infvis.2000.885092,,17,M,
10.1109/infvis.2000.885092,,18,M,
10.1109/infvis.2000.885092,,19,M,
10.1109/infvis.2000.885092,,20,M,
10.1109/infvis.2000.885092,,21,L,
10.1109/infvis.2000.885091,John T. Stasko,1,F,"GVU Center and College of Computing, Georgia Institute of Technology, Atlanta, GA, USA"
10.1109/infvis.2000.885091,Eugene Zhang,2,M,"GVU Center and College of Computing, Georgia Institute of Technology, Atlanta, GA, USA"
10.1109/infvis.2000.885091,,3,M,
10.1109/infvis.2000.885091,,4,M,
10.1109/infvis.2000.885091,,5,M,
10.1109/infvis.2000.885091,,6,M,
10.1109/infvis.2000.885091,,7,M,
10.1109/infvis.2000.885091,,8,M,
10.1109/infvis.2000.885091,,9,M,
10.1109/infvis.2000.885091,,10,M,
10.1109/infvis.2000.885091,,11,M,
10.1109/infvis.2000.885091,,12,M,
10.1109/infvis.2000.885091,,13,M,
10.1109/infvis.2000.885091,,14,M,
10.1109/infvis.2000.885091,,15,M,
10.1109/infvis.2000.885091,,16,M,
10.1109/infvis.2000.885091,,17,M,
10.1109/infvis.2000.885091,,18,M,
10.1109/infvis.2000.885091,,19,M,
10.1109/infvis.2000.885091,,20,M,
10.1109/infvis.2000.885091,,21,L,
10.1109/visual.2000.885721,Ulrich Clarenz,1,F,"Institute for Applied Mathematics, University of Bonn, Bonn, Germany"
10.1109/visual.2000.885721,Udo Diewald,2,M,"Institute for Applied Mathematics, University of Bonn, Germany"
10.1109/visual.2000.885721,Martin Rumpf,3,M,"Institute for Applied Mathematics, University of Bonn, Germany"
10.1109/visual.2000.885721,,4,M,
10.1109/visual.2000.885721,,5,M,
10.1109/visual.2000.885721,,6,M,
10.1109/visual.2000.885721,,7,M,
10.1109/visual.2000.885721,,8,M,
10.1109/visual.2000.885721,,9,M,
10.1109/visual.2000.885721,,10,M,
10.1109/visual.2000.885721,,11,M,
10.1109/visual.2000.885721,,12,M,
10.1109/visual.2000.885721,,13,M,
10.1109/visual.2000.885721,,14,M,
10.1109/visual.2000.885721,,15,M,
10.1109/visual.2000.885721,,16,M,
10.1109/visual.2000.885721,,17,M,
10.1109/visual.2000.885721,,18,M,
10.1109/visual.2000.885721,,19,M,
10.1109/visual.2000.885721,,20,M,
10.1109/visual.2000.885721,,21,L,
10.1109/visual.2000.885711,Olivier Devillers,1,F,"INRIA, Sophia-Antipolis, France"
10.1109/visual.2000.885711,Pierre-Marie Gandoin,2,M,"INRIA, Sophia-Antipolis, France"
10.1109/visual.2000.885711,,3,M,
10.1109/visual.2000.885711,,4,M,
10.1109/visual.2000.885711,,5,M,
10.1109/visual.2000.885711,,6,M,
10.1109/visual.2000.885711,,7,M,
10.1109/visual.2000.885711,,8,M,
10.1109/visual.2000.885711,,9,M,
10.1109/visual.2000.885711,,10,M,
10.1109/visual.2000.885711,,11,M,
10.1109/visual.2000.885711,,12,M,
10.1109/visual.2000.885711,,13,M,
10.1109/visual.2000.885711,,14,M,
10.1109/visual.2000.885711,,15,M,
10.1109/visual.2000.885711,,16,M,
10.1109/visual.2000.885711,,17,M,
10.1109/visual.2000.885711,,18,M,
10.1109/visual.2000.885711,,19,M,
10.1109/visual.2000.885711,,20,M,
10.1109/visual.2000.885711,,21,L,
10.1109/visual.2000.885690,Vivek Verma,1,F,"Computer Science Department, University of California, Santa Cruz, USA"
10.1109/visual.2000.885690,David L. Kao,2,M,"NASA Ames Research Center, USA"
10.1109/visual.2000.885690,Alex Pang,3,M,"Computer Science Department, University of California, Santa Cruz, USA"
10.1109/visual.2000.885690,,4,M,
10.1109/visual.2000.885690,,5,M,
10.1109/visual.2000.885690,,6,M,
10.1109/visual.2000.885690,,7,M,
10.1109/visual.2000.885690,,8,M,
10.1109/visual.2000.885690,,9,M,
10.1109/visual.2000.885690,,10,M,
10.1109/visual.2000.885690,,11,M,
10.1109/visual.2000.885690,,12,M,
10.1109/visual.2000.885690,,13,M,
10.1109/visual.2000.885690,,14,M,
10.1109/visual.2000.885690,,15,M,
10.1109/visual.2000.885690,,16,M,
10.1109/visual.2000.885690,,17,M,
10.1109/visual.2000.885690,,18,M,
10.1109/visual.2000.885690,,19,M,
10.1109/visual.2000.885690,,20,M,
10.1109/visual.2000.885690,,21,L,
10.1109/visual.2000.885694,David S. Ebert,1,F,"Computer Science and Electrical Engineering, University of Maryland Baltimore County, Baltimore, MD, USA"
10.1109/visual.2000.885694,Penny Rheingans,2,M,"Computer Science and Electrical Engineering, University of Maryland Baltimore County, Baltimore, MD, USA"
10.1109/visual.2000.885694,,3,M,
10.1109/visual.2000.885694,,4,M,
10.1109/visual.2000.885694,,5,M,
10.1109/visual.2000.885694,,6,M,
10.1109/visual.2000.885694,,7,M,
10.1109/visual.2000.885694,,8,M,
10.1109/visual.2000.885694,,9,M,
10.1109/visual.2000.885694,,10,M,
10.1109/visual.2000.885694,,11,M,
10.1109/visual.2000.885694,,12,M,
10.1109/visual.2000.885694,,13,M,
10.1109/visual.2000.885694,,14,M,
10.1109/visual.2000.885694,,15,M,
10.1109/visual.2000.885694,,16,M,
10.1109/visual.2000.885694,,17,M,
10.1109/visual.2000.885694,,18,M,
10.1109/visual.2000.885694,,19,M,
10.1109/visual.2000.885694,,20,M,
10.1109/visual.2000.885694,,21,L,
10.1109/visual.2000.885684,Aditi Majumder,1,F,"Department of Computer Science, University of North Carolina, Chapel Hill, USA"
10.1109/visual.2000.885684,Zhu He,2,M,"Department of Computer Science, University of North Carolina, Chapel Hill, USA"
10.1109/visual.2000.885684,Herman Towles,3,M,"Department of Computer Science, University of North Carolina, Chapel Hill, USA"
10.1109/visual.2000.885684,Greg Welch,4,M,"Department of Computer Science, University of North Carolina, Chapel Hill, USA"
10.1109/visual.2000.885684,,5,M,
10.1109/visual.2000.885684,,6,M,
10.1109/visual.2000.885684,,7,M,
10.1109/visual.2000.885684,,8,M,
10.1109/visual.2000.885684,,9,M,
10.1109/visual.2000.885684,,10,M,
10.1109/visual.2000.885684,,11,M,
10.1109/visual.2000.885684,,12,M,
10.1109/visual.2000.885684,,13,M,
10.1109/visual.2000.885684,,14,M,
10.1109/visual.2000.885684,,15,M,
10.1109/visual.2000.885684,,16,M,
10.1109/visual.2000.885684,,17,M,
10.1109/visual.2000.885684,,18,M,
10.1109/visual.2000.885684,,19,M,
10.1109/visual.2000.885684,,20,M,
10.1109/visual.2000.885684,,21,L,
10.1109/visual.2000.885716,Xavier Tricoche,1,F,"Department of Computer Science, University of Kaiserslautern, Kaiserslautern, Germany"
10.1109/visual.2000.885716,Gerik Scheuermann,2,M,"Department of Computer Science, University of Kaiserslautern, Kaiserslautern, Germany"
10.1109/visual.2000.885716,Hans Hagen,3,M,"Department of Computer Science, University of Kaiserslautern, Kaiserslautern, Germany"
10.1109/visual.2000.885716,,4,M,
10.1109/visual.2000.885716,,5,M,
10.1109/visual.2000.885716,,6,M,
10.1109/visual.2000.885716,,7,M,
10.1109/visual.2000.885716,,8,M,
10.1109/visual.2000.885716,,9,M,
10.1109/visual.2000.885716,,10,M,
10.1109/visual.2000.885716,,11,M,
10.1109/visual.2000.885716,,12,M,
10.1109/visual.2000.885716,,13,M,
10.1109/visual.2000.885716,,14,M,
10.1109/visual.2000.885716,,15,M,
10.1109/visual.2000.885716,,16,M,
10.1109/visual.2000.885716,,17,M,
10.1109/visual.2000.885716,,18,M,
10.1109/visual.2000.885716,,19,M,
10.1109/visual.2000.885716,,20,M,
10.1109/visual.2000.885716,,21,L,
10.1109/visual.2000.885683,Stefan Röttger,1,F,"Visualization and Interactive Systems Group, Universität Stuttgart, Germany"
10.1109/visual.2000.885683,Martin Kraus 0001,2,M,"Visualization and Interactive Systems Group, Universität Stuttgart, Germany"
10.1109/visual.2000.885683,Thomas Ertl,3,M,"Visualization and Interactive Systems Group, Universität Stuttgart, Germany"
10.1109/visual.2000.885683,,4,M,
10.1109/visual.2000.885683,,5,M,
10.1109/visual.2000.885683,,6,M,
10.1109/visual.2000.885683,,7,M,
10.1109/visual.2000.885683,,8,M,
10.1109/visual.2000.885683,,9,M,
10.1109/visual.2000.885683,,10,M,
10.1109/visual.2000.885683,,11,M,
10.1109/visual.2000.885683,,12,M,
10.1109/visual.2000.885683,,13,M,
10.1109/visual.2000.885683,,14,M,
10.1109/visual.2000.885683,,15,M,
10.1109/visual.2000.885683,,16,M,
10.1109/visual.2000.885683,,17,M,
10.1109/visual.2000.885683,,18,M,
10.1109/visual.2000.885683,,19,M,
10.1109/visual.2000.885683,,20,M,
10.1109/visual.2000.885683,,21,L,
10.1109/visual.2000.885705,Zoë J. Wood,1,F,"USC, USA"
10.1109/visual.2000.885705,Peter Schröder,2,M,"Caltech, USA"
10.1109/visual.2000.885705,David E. Breen,3,M,"Caltech, USA"
10.1109/visual.2000.885705,Mathieu Desbrun,4,M,"Caltech, USA"
10.1109/visual.2000.885705,,5,M,
10.1109/visual.2000.885705,,6,M,
10.1109/visual.2000.885705,,7,M,
10.1109/visual.2000.885705,,8,M,
10.1109/visual.2000.885705,,9,M,
10.1109/visual.2000.885705,,10,M,
10.1109/visual.2000.885705,,11,M,
10.1109/visual.2000.885705,,12,M,
10.1109/visual.2000.885705,,13,M,
10.1109/visual.2000.885705,,14,M,
10.1109/visual.2000.885705,,15,M,
10.1109/visual.2000.885705,,16,M,
10.1109/visual.2000.885705,,17,M,
10.1109/visual.2000.885705,,18,M,
10.1109/visual.2000.885705,,19,M,
10.1109/visual.2000.885705,,20,M,
10.1109/visual.2000.885705,,21,L,
10.1109/visual.2000.885687,Arthur D. Gregory,1,F,"Department of Computer Science, North Carolina State University, Chapel Hill, USA"
10.1109/visual.2000.885687,Ajith Mascarenhas,2,M,"Department of Computer Science, North Carolina State University, Chapel Hill, USA"
10.1109/visual.2000.885687,Stephen A. Ehmann,3,M,"Department of Computer Science, North Carolina State University, Chapel Hill, USA"
10.1109/visual.2000.885687,Ming C. Lin,4,M,"Department of Computer Science, North Carolina State University, Chapel Hill, USA"
10.1109/visual.2000.885687,Dinesh Manocha,5,M,"Department of Computer Science, North Carolina State University, Chapel Hill, USA"
10.1109/visual.2000.885687,,6,M,
10.1109/visual.2000.885687,,7,M,
10.1109/visual.2000.885687,,8,M,
10.1109/visual.2000.885687,,9,M,
10.1109/visual.2000.885687,,10,M,
10.1109/visual.2000.885687,,11,M,
10.1109/visual.2000.885687,,12,M,
10.1109/visual.2000.885687,,13,M,
10.1109/visual.2000.885687,,14,M,
10.1109/visual.2000.885687,,15,M,
10.1109/visual.2000.885687,,16,M,
10.1109/visual.2000.885687,,17,M,
10.1109/visual.2000.885687,,18,M,
10.1109/visual.2000.885687,,19,M,
10.1109/visual.2000.885687,,20,M,
10.1109/visual.2000.885687,,21,L,
10.1109/visual.2000.885703,Thomas Gerstner,1,F,"Information and Computer Science, University of California, Irvine, USA"
10.1109/visual.2000.885703,Renato Pajarola,2,M,"Department for Applied Mathematics, University of Bonn, Germany"
10.1109/visual.2000.885703,,3,M,
10.1109/visual.2000.885703,,4,M,
10.1109/visual.2000.885703,,5,M,
10.1109/visual.2000.885703,,6,M,
10.1109/visual.2000.885703,,7,M,
10.1109/visual.2000.885703,,8,M,
10.1109/visual.2000.885703,,9,M,
10.1109/visual.2000.885703,,10,M,
10.1109/visual.2000.885703,,11,M,
10.1109/visual.2000.885703,,12,M,
10.1109/visual.2000.885703,,13,M,
10.1109/visual.2000.885703,,14,M,
10.1109/visual.2000.885703,,15,M,
10.1109/visual.2000.885703,,16,M,
10.1109/visual.2000.885703,,17,M,
10.1109/visual.2000.885703,,18,M,
10.1109/visual.2000.885703,,19,M,
10.1109/visual.2000.885703,,20,M,
10.1109/visual.2000.885703,,21,L,
10.1109/visual.2000.885739,Donna L. Gresh,1,F,"Department of Biomedical Engineering, Johns Hopkins University School of Medicine, USA"
10.1109/visual.2000.885739,Bernice E. Rogowitz,2,M,"Department of Biomedical Engineering, Johns Hopkins University School of Medicine, USA"
10.1109/visual.2000.885739,Raimond L. Winslow,3,M,"IBM Thomas J. Watson Research Center, USA"
10.1109/visual.2000.885739,David F. Scollan,4,M,"IBM Thomas J. Watson Research Center, USA"
10.1109/visual.2000.885739,Christina K. Yung,5,M,"Department of Biomedical Engineering, Johns Hopkins University School of Medicine, USA"
10.1109/visual.2000.885739,,6,M,
10.1109/visual.2000.885739,,7,M,
10.1109/visual.2000.885739,,8,M,
10.1109/visual.2000.885739,,9,M,
10.1109/visual.2000.885739,,10,M,
10.1109/visual.2000.885739,,11,M,
10.1109/visual.2000.885739,,12,M,
10.1109/visual.2000.885739,,13,M,
10.1109/visual.2000.885739,,14,M,
10.1109/visual.2000.885739,,15,M,
10.1109/visual.2000.885739,,16,M,
10.1109/visual.2000.885739,,17,M,
10.1109/visual.2000.885739,,18,M,
10.1109/visual.2000.885739,,19,M,
10.1109/visual.2000.885739,,20,M,
10.1109/visual.2000.885739,,21,L,
10.1109/infvis.2000.885101,Thomas J. Overbye,1,F,"PowerWorld Corporation, USA"
10.1109/infvis.2000.885101,Jamie D. Weber,2,M,"University of Illinois, Urbana-Champaign, USA"
10.1109/infvis.2000.885101,,3,M,
10.1109/infvis.2000.885101,,4,M,
10.1109/infvis.2000.885101,,5,M,
10.1109/infvis.2000.885101,,6,M,
10.1109/infvis.2000.885101,,7,M,
10.1109/infvis.2000.885101,,8,M,
10.1109/infvis.2000.885101,,9,M,
10.1109/infvis.2000.885101,,10,M,
10.1109/infvis.2000.885101,,11,M,
10.1109/infvis.2000.885101,,12,M,
10.1109/infvis.2000.885101,,13,M,
10.1109/infvis.2000.885101,,14,M,
10.1109/infvis.2000.885101,,15,M,
10.1109/infvis.2000.885101,,16,M,
10.1109/infvis.2000.885101,,17,M,
10.1109/infvis.2000.885101,,18,M,
10.1109/infvis.2000.885101,,19,M,
10.1109/infvis.2000.885101,,20,M,
10.1109/infvis.2000.885101,,21,L,
10.1109/visual.2000.885704,Praveen Bhaniramka,1,F,"Department of Computer & Information Science, Ohio State Uinversity, Columbus, OH, USA"
10.1109/visual.2000.885704,Rephael Wenger,2,M,"Silicon Graphics, Inc., Mountain View, CA, USA"
10.1109/visual.2000.885704,Roger Crawfis,3,M,"Department of Computer & Information Science, Ohio State Uinversity, Columbus, OH, USA"
10.1109/visual.2000.885704,,4,M,
10.1109/visual.2000.885704,,5,M,
10.1109/visual.2000.885704,,6,M,
10.1109/visual.2000.885704,,7,M,
10.1109/visual.2000.885704,,8,M,
10.1109/visual.2000.885704,,9,M,
10.1109/visual.2000.885704,,10,M,
10.1109/visual.2000.885704,,11,M,
10.1109/visual.2000.885704,,12,M,
10.1109/visual.2000.885704,,13,M,
10.1109/visual.2000.885704,,14,M,
10.1109/visual.2000.885704,,15,M,
10.1109/visual.2000.885704,,16,M,
10.1109/visual.2000.885704,,17,M,
10.1109/visual.2000.885704,,18,M,
10.1109/visual.2000.885704,,19,M,
10.1109/visual.2000.885704,,20,M,
10.1109/visual.2000.885704,,21,L,
10.1109/visual.2000.885680,Paolo Cignoni,1,F,"Istituto Scienza e Tecnologia dellInformazione, Consiglio Nationale delle Ricerche, Italy"
10.1109/visual.2000.885680,D. Constanza,2,M,"Istituto Scienza e Tecnologia dellInformazione, Consiglio Nationale delle Ricerche, Italy"
10.1109/visual.2000.885680,Claudio Montani,3,M,"Istituto Scienza e Tecnologia dellInformazione, Consiglio Nationale delle Ricerche, Italy"
10.1109/visual.2000.885680,Claudio Rocchini,4,M,"Istituto Scienza e Tecnologia dellInformazione, Consiglio Nationale delle Ricerche, Italy"
10.1109/visual.2000.885680,Roberto Scopigno,5,M,"Istituto Scienza e Tecnologia dellInformazione, Consiglio Nationale delle Ricerche, Italy"
10.1109/visual.2000.885680,,6,M,
10.1109/visual.2000.885680,,7,M,
10.1109/visual.2000.885680,,8,M,
10.1109/visual.2000.885680,,9,M,
10.1109/visual.2000.885680,,10,M,
10.1109/visual.2000.885680,,11,M,
10.1109/visual.2000.885680,,12,M,
10.1109/visual.2000.885680,,13,M,
10.1109/visual.2000.885680,,14,M,
10.1109/visual.2000.885680,,15,M,
10.1109/visual.2000.885680,,16,M,
10.1109/visual.2000.885680,,17,M,
10.1109/visual.2000.885680,,18,M,
10.1109/visual.2000.885680,,19,M,
10.1109/visual.2000.885680,,20,M,
10.1109/visual.2000.885680,,21,L,
10.1109/visual.2000.885692,Helen H. Hu,1,F,"University of Utah, Salt Lake City, UT, US"
10.1109/visual.2000.885692,Amy Gooch,2,M,"University of Utah, Salt Lake City, UT, US"
10.1109/visual.2000.885692,William B. Thompson,3,M,"University of Utah, Salt Lake City, UT, US"
10.1109/visual.2000.885692,Brian E. Smits,4,M,"University of Utah, Salt Lake City, UT, US"
10.1109/visual.2000.885692,John J. Rieser,5,M,Vanderbilt University
