Year,DOI,AuthorNames-Deduped,AuthorAffiliation,Country
2007,10.1109/TVCG.2007.70581,Richard R. Pawlicki,"General Motors R&D,USA",USA
2007,10.1109/TVCG.2007.70581,István Kókai,"University of Basel,Switzerland",Switzerland
2007,10.1109/TVCG.2007.70581,Jörg Finger,"University of Basel,Switzerland",Switzerland
2007,10.1109/TVCG.2007.70581,Thomas Vetter,"University of Basel,Switzerland",Switzerland
2007,10.1109/TVCG.2007.70584,Carlos Eduardo Scheidegger,"University of Utah,USA",USA
2007,10.1109/TVCG.2007.70584,Huy T. Vo,"University of Utah,USA",USA
2007,10.1109/TVCG.2007.70584,David Koop,"University of Utah,USA",USA
2007,10.1109/TVCG.2007.70584,Juliana Freire,"University of Utah,USA",USA
2007,10.1109/TVCG.2007.70584,Cláudio T. Silva,"University of Utah,USA",USA
2007,10.1109/TVCG.2007.70585,Sung-Eui Yoon,"Korea Advanced Institute of Science and Technology (KAIST), South Korea",South Korea
2007,10.1109/TVCG.2007.70585,Peter Lindstrom,"Lawrence Livermore National Laboratory, USA",USA
2007,10.1109/TVCG.2007.70586,Ezekiel S. Bhasker,"University of California, Irvine, USA",USA
2007,10.1109/TVCG.2007.70586,Ray Juang,"University of California, Irvine, USA",USA
2007,10.1109/TVCG.2007.70586,Aditi Majumder,"University of California, Irvine, USA",USA
2007,10.1109/TVCG.2007.70587,Krzysztof Niski,"NVIDIA Corporation,USA",USA
2007,10.1109/TVCG.2007.70587,Jonathan D. Cohen,"Lawrence Livermore National Laboratory, USA",USA
2007,10.1109/TVCG.2007.70588,Philipp Muigg,"VRVis Research Center, Austria",Austria
2007,10.1109/TVCG.2007.70588,Markus Hadwiger,"VRVis Research Center, Austria",Austria
2007,10.1109/TVCG.2007.70588,Helmut Doleisch,"VRVis Research Center, Austria",Austria
2007,10.1109/TVCG.2007.70588,Helwig Hauser,"University of Bergen, Norway",Norway
2007,10.1109/TVCG.2007.70590,Alfred R. Fuller,,
2007,10.1109/TVCG.2007.70590,Robert Zawadzki,,
2007,10.1109/TVCG.2007.70590,Stacey Choi,,
2007,10.1109/TVCG.2007.70590,David F. Wiley,,
2007,10.1109/TVCG.2007.70590,John S. Werner,,
2007,10.1109/TVCG.2007.70590,Bernd Hamann,,
2007,10.1109/TVCG.2007.70591,Peter Rautek,"Vienna University of Technology, Austria",Austria
2007,10.1109/TVCG.2007.70591,Stefan Bruckner,"Vienna University of Technology, Austria",Austria
2007,10.1109/TVCG.2007.70591,M. Eduard Gröller,"Vienna University of Technology, Austria",Austria
2007,10.1109/TVCG.2007.70593,Hui Zhang 0006,"University of Indiana, Bloomington, USA",USA
2007,10.1109/TVCG.2007.70593,Andrew J. Hanson,"University of Indiana, Bloomington, USA",USA
2007,10.1109/TVCG.2007.70595,Yuan Chen,"Johns Hopkins University, USA",USA
2007,10.1109/TVCG.2007.70595,Jonathan D. Cohen,"Lawrence Livermore National Laboratory, USA",USA
2007,10.1109/TVCG.2007.70595,Julian Krolik,"Johns Hopkins University, USA",USA
2007,10.1109/TVCG.2007.70597,Tim McGraw,"West Virginia University, USA",USA
2007,10.1109/TVCG.2007.70597,Mariappan S. Nadar,"Siemens,USA",USA
2007,10.1109/TVCG.2007.70598,Christoph Heinzl,,
2007,10.1109/TVCG.2007.70598,Johann Kastner,,
2007,10.1109/TVCG.2007.70598,M. Eduard Gröller,,
2007,10.1109/TVCG.2007.70599,Jesus J. Caban,"University of Maryland, Baltimore County, USA",USA
2007,10.1109/TVCG.2007.70599,Alark Joshi,"University of Maryland, Baltimore County, USA",USA
2007,10.1109/TVCG.2007.70599,Penny Rheingans,"University of Maryland, Baltimore County, USA",USA
2007,10.1109/TVCG.2007.70600,John Biddiscombe,"Swiss National Supercomputing Centre, Switzerland",Switzerland
2007,10.1109/TVCG.2007.70600,Berk Geveci,"Kitware Inc., USA",USA
2007,10.1109/TVCG.2007.70600,Ken Martin,"Kitware Inc., USA",USA
2007,10.1109/TVCG.2007.70600,Kenneth Moreland,"Sandia National Laboratories, USA",USA
2007,10.1109/TVCG.2007.70600,David C. Thompson 0001,"Sandia National Laboratories, USA",USA
2007,10.1109/TVCG.2007.70601,Gunther H. Weber,"Lawrence Berkeley National Laboratory, USA",USA
2007,10.1109/TVCG.2007.70601,Peer-Timo Bremer,"Lawrence Livermore National Laboratory, USA",USA
2007,10.1109/TVCG.2007.70601,Valerio Pascucci,"Lawrence Livermore National Laboratory, USA",USA
2007,10.1109/TVCG.2007.70602,Thomas Schultz 0001,,
2007,10.1109/TVCG.2007.70602,Holger Theisel,,
2007,10.1109/TVCG.2007.70602,Hans-Peter Seidel,,
2007,10.1109/TVCG.2007.70603,Attila Gyulassy,"University of California, Davis, USA",USA
2007,10.1109/TVCG.2007.70603,Mark A. Duchaineau,"Lawrence Livermore National Laboratory, USA",USA
2007,10.1109/TVCG.2007.70603,Vijay Natarajan,"Indian Institute of Science, Bangalore, India",India
2007,10.1109/TVCG.2007.70603,Valerio Pascucci,"Lawrence Livermore National Laboratory, USA",USA
2007,10.1109/TVCG.2007.70603,Eduardo Bringa,"Lawrence Livermore National Laboratory, USA",USA
2007,10.1109/TVCG.2007.70603,Andrew Higginbotham,"University of Oxford, UK",UK
2007,10.1109/TVCG.2007.70603,Bernd Hamann,"University of California, Davis, USA",USA
2007,10.1109/TVCG.2007.70604,Miriah D. Meyer,"University of Utah,USA",USA
2007,10.1109/TVCG.2007.70604,Robert Michael Kirby,"University of Utah,USA",USA
2007,10.1109/TVCG.2007.70604,Ross T. Whitaker,"University of Utah,USA",USA
2007,10.1109/TVCG.2007.70610,William L. Barth,"University of Texas, Austin, USA",USA
2007,10.1109/TVCG.2007.70610,Christopher Burns,"University of Texas, Austin, USA",USA
2007,10.1109/TVCG.2007.70614,Sebastian Grottel,"University of Stuttgart, Germany",Germany
2007,10.1109/TVCG.2007.70614,Guido Reina,"University of Stuttgart, Germany",Germany
2007,10.1109/TVCG.2007.70614,Jadran Vrabec,"University of Stuttgart, Germany",Germany
2007,10.1109/TVCG.2007.70614,Thomas Ertl,"University of Stuttgart, Germany",Germany
2007,10.1109/TVCG.2007.70615,Heike Leitte,"University of Leipzig, Germany",Germany
2007,10.1109/TVCG.2007.70615,Alexander Wiebel,"University of Leipzig, Germany",Germany
2007,10.1109/TVCG.2007.70615,Gerik Scheuermann,"University of Leipzig, Germany",Germany
2007,10.1109/TVCG.2007.70615,Wolfgang Kollmann,"University of California, Davis, USA",USA
2008,10.1109/TVCG.2008.109,Heidi Lam,"University of British Columbia, Canada",Canada
2008,10.1109/TVCG.2008.114,Ying Tu,"Ohio State University, Columbus, USA",USA
2008,10.1109/TVCG.2008.114,Han-Wei Shen,"Ohio State University, Columbus, USA",USA
2008,10.1109/TVCG.2008.117,Aaron Barsky,"University of British Columbia, Canada",Canada
2008,10.1109/TVCG.2008.117,Tamara Munzner,"University of British Columbia, Canada",Canada
2008,10.1109/TVCG.2008.117,Jennifer L. Gardy,"University of British Columbia, Canada",Canada
2008,10.1109/TVCG.2008.117,Robert Kincaid,"Agilent Laboratories, USA",USA
2008,10.1109/TVCG.2008.121,Zhicheng Liu,"Georgia Institute of Technology, USA",USA
2008,10.1109/TVCG.2008.121,Nancy J. Nersessian,"Georgia Institute of Technology, USA",USA
2008,10.1109/TVCG.2008.121,John T. Stasko,"Georgia Institute of Technology, USA",USA
2008,10.1109/TVCG.2008.125,George G. Robertson,"Microsoft Research, USA",USA
2008,10.1109/TVCG.2008.125,Roland Fernandez,"Microsoft Research, USA",USA
2008,10.1109/TVCG.2008.125,Danyel Fisher,"Microsoft Research, USA",USA
2008,10.1109/TVCG.2008.125,Bongshin Lee,"Microsoft Research, USA",USA
2008,10.1109/TVCG.2008.125,John T. Stasko,"Georgia Institute of Technology, USA",USA
2008,10.1109/TVCG.2008.127,Uta Hinrichs,"University of Calgary, Canada",Canada
2008,10.1109/TVCG.2008.127,Holly Schmidt,"University of Calgary, Canada",Canada
2008,10.1109/TVCG.2008.127,Sheelagh Carpendale,,
2008,10.1109/TVCG.2008.129,Zhen Wen,"IBM Research, USA",USA
2008,10.1109/TVCG.2008.129,Michelle X. Zhou,"IBM Research, USA",USA
2008,10.1109/TVCG.2008.130,Tim Dwyer,"Microsoft Research, USA",USA
2008,10.1109/TVCG.2008.130,Kim Marriott,"Monash University, Australia",Australia
2008,10.1109/TVCG.2008.130,Falk Schreiber,"Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung,Gatersleben,Germany",Germany
2008,10.1109/TVCG.2008.130,Peter J. Stuckey,"National ICT Australia, Australia",Australia
2008,10.1109/TVCG.2008.130,Michael Woodward,"The University of Melbourne,Australia",Australia
2008,10.1109/TVCG.2008.130,Michael Wybrow,"Monash University, Australia",Australia
2008,10.1109/TVCG.2008.135,Weiwei Cui,"Hong Kong University of Science and Technology, China",China
2008,10.1109/TVCG.2008.135,Hong Zhou,"Hong Kong University of Science and Technology, China",China
2008,10.1109/TVCG.2008.135,Huamin Qu,"Hong Kong University of Science and Technology, China",China
2008,10.1109/TVCG.2008.135,Pak Chung Wong,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/TVCG.2008.135,Xiaoming Li,"Peking University, China",China
2008,10.1109/TVCG.2008.137,Jeffrey Heer,"University of California, Berkeley, USA",USA
2008,10.1109/TVCG.2008.137,Jock D. Mackinlay,"Tableau Software, USA",USA
2008,10.1109/TVCG.2008.137,Chris Stolte,"Tableau Software, USA",USA
2008,10.1109/TVCG.2008.137,Maneesh Agrawala,"University of California, Berkeley, USA",USA
2008,10.1109/TVCG.2008.138,Fernando Vieira Paulovich,"University of Sao Paulo, Brazil",Brazil
2008,10.1109/TVCG.2008.138,Rosane Minghim,"University of Sao Paulo, Brazil",Brazil
2008,10.1109/TVCG.2008.141,Nathalie Henry Riche,"Inria, France",France
2008,10.1109/TVCG.2008.141,Nathalie Henry Riche,"Université Paris-Sud,France",France
2008,10.1109/TVCG.2008.141,Nathalie Henry Riche,"University of Sydney, Australia",Australia
2008,10.1109/TVCG.2008.141,Anastasia Bezerianos,"National ICT Australia, Australia",Australia
2008,10.1109/TVCG.2008.141,Jean-Daniel Fekete,"Inria, France",France
2008,10.1109/TVCG.2008.144,Wolfgang Freiler,"VRVis Research Center, Austria",Austria
2008,10.1109/TVCG.2008.144,Kresimir Matkovic,"VRVis Research Center, Austria",Austria
2008,10.1109/TVCG.2008.144,Helwig Hauser,"University of Bergen, Norway",Norway
2008,10.1109/TVCG.2008.149,Thomas Butkiewicz,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/TVCG.2008.149,Wenwen Dou,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/TVCG.2008.149,Zachary Wartell,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/TVCG.2008.149,William Ribarsky,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/TVCG.2008.149,Remco Chang,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/TVCG.2008.151,Yuntao Jia,"University of Illinois, Urbana-Champaign, USA",USA
2008,10.1109/TVCG.2008.151,Jared Hoberock,"University of Illinois, Urbana-Champaign, USA",USA
2008,10.1109/TVCG.2008.151,Michael Garland,"NVIDIA Corporation,USA",USA
2008,10.1109/TVCG.2008.151,John C. Hart,"University of Illinois, Urbana-Champaign, USA",USA
2008,10.1109/TVCG.2008.152,Martin Luboschik,"University of Rostock, Germany",Germany
2008,10.1109/TVCG.2008.152,Heidrun Schumann,"University of Rostock, Germany",Germany
2008,10.1109/TVCG.2008.152,Hilko Cords,"University of Rostock, Germany",Germany
2008,10.1109/TVCG.2008.153,Niklas Elmqvist,,
2008,10.1109/TVCG.2008.153,Pierre Dragicevic,,
2008,10.1109/TVCG.2008.153,Jean-Daniel Fekete,,
2008,10.1109/TVCG.2008.155,Frank van Ham,"IBM Research, USA",USA
2008,10.1109/TVCG.2008.155,Bernice E. Rogowitz,"IBM Research, USA",USA
2008,10.1109/TVCG.2008.158,Chris Muelder,"University of California, Davis, USA",USA
2008,10.1109/TVCG.2008.158,Kwan-Liu Ma,"University of California, Davis, USA",USA
2008,10.1109/TVCG.2008.165,Jo Wood,"City University, London,UK",UK
2008,10.1109/TVCG.2008.165,Jason Dykes,"City University, London,UK",UK
2008,10.1109/TVCG.2008.166,Lee Byron,"The New York Times, USA",USA
2008,10.1109/TVCG.2008.166,Martin Wattenberg,"IBM Research, USA",USA
2008,10.1109/TVCG.2008.171,Caroline Ziemkiewicz,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/TVCG.2008.171,Robert Kosara,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/TVCG.2008.172,Martin Wattenberg,"IBM Research, USA",USA
2008,10.1109/TVCG.2008.172,Fernanda B. Viégas,"IBM Research, USA",USA
2008,10.1109/TVCG.2008.175,Marian Dörk,"University of Calgary, Canada",Canada
2008,10.1109/TVCG.2008.175,Sheelagh Carpendale,"University of Calgary, Canada",Canada
2008,10.1109/TVCG.2008.175,Christopher Collins,"University of Toronto,Canada",Canada
2008,10.1109/TVCG.2008.175,Carey L. Williamson,"University of Calgary, Canada",Canada
2008,10.1109/TVCG.2008.178,Bryan Chan,"Stanford University, USA",USA
2008,10.1109/TVCG.2008.178,Leslie Wu,"Stanford University, USA",USA
2008,10.1109/TVCG.2008.178,Justin Talbot,"Stanford University, USA",USA
2008,10.1109/TVCG.2008.178,Mike Cammarano,"Stanford University, USA",USA
2008,10.1109/TVCG.2008.178,Pat Hanrahan,"Stanford University, USA",USA
2008,10.1109/TVCG.2008.181,Paul Kidwell,"Purdue University, USA",USA
2008,10.1109/TVCG.2008.181,Guy Lebanon,"Georgia Institute of Technology, USA",USA
2008,10.1109/TVCG.2008.181,William S. Cleveland,"Purdue University, USA",USA
2008,10.1109/TVCG.2008.185,Mario Romero,"Georgia Institute of Technology, USA",USA
2008,10.1109/TVCG.2008.185,Jay Summet,"Georgia Institute of Technology, USA",USA
2008,10.1109/TVCG.2008.185,John T. Stasko,"Georgia Institute of Technology, USA",USA
2008,10.1109/TVCG.2008.185,Gregory D. Abowd,"Georgia Institute of Technology, USA",USA
2008,10.1109/TVCG.2008.187,Geoffrey M. Draper,"University of Utah,USA",USA
2008,10.1109/TVCG.2008.187,Richard F. Riesenfeld,"University of Utah,USA",USA
2008,10.1109/VAST.2008.4677350,Tobias Schreck,"Technical University of Darmstadt, Germany",Germany
2008,10.1109/VAST.2008.4677350,Jürgen Bernard,"Technical University of Darmstadt, Germany",Germany
2008,10.1109/VAST.2008.4677350,Tatiana von Landesberger,"Technical University of Darmstadt, Germany",Germany
2008,10.1109/VAST.2008.4677350,Jörn Kohlhammer,"Fraunhofer Institute, Germany",Germany
2008,10.1109/VAST.2008.4677351,Mario Valle,"Swiss National Supercomputing Centre, Switzerland",Switzerland
2008,10.1109/VAST.2008.4677351,Artem R. Oganov,"ETH Zurich, Switzerland",Switzerland
2008,10.1109/VAST.2008.4677352,Supriya Garg,"Stony Brook University, USA",USA
2008,10.1109/VAST.2008.4677352,Julia Eunju Nam,"Stony Brook University, USA",USA
2008,10.1109/VAST.2008.4677352,I. V. Ramakrishnan,"Stony Brook University, USA",USA
2008,10.1109/VAST.2008.4677352,Klaus Mueller,"Stony Brook University, USA",USA
2008,10.1109/VAST.2008.4677353,Cecilia R. Aragon,"Lawrence Berkeley National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677353,Sarah S. Poon,"Space Sciences Laboratory, USA",USA
2008,10.1109/VAST.2008.4677353,Gregory S. Aldering,"Lawrence Berkeley National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677353,Rollin C. Thomas,"Lawrence Berkeley National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677353,Robert Quimby,"California Institute of Technology, USA",USA
2008,10.1109/VAST.2008.4677354,Ross Maciejewski,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677354,Stephen Rudolph,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677354,Ryan Hafen,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677354,Ahmad M. Abusalah,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677354,Mohamed Yakout,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677354,Mourad Ouzzani,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677354,William S. Cleveland,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677354,Shaun J. Grannis,"University of Indiana, USA",USA
2008,10.1109/VAST.2008.4677354,Michael Wade,"Indiana State Department of Health, USA",USA
2008,10.1109/VAST.2008.4677354,David S. Ebert,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677355,Thomas Kapler,"Oculus Info Inc., USA",USA
2008,10.1109/VAST.2008.4677355,Ryan Eccles,"Oculus Info Inc., USA",USA
2008,10.1109/VAST.2008.4677355,Robert Harper 0002,"Oculus Info Inc., USA",USA
2008,10.1109/VAST.2008.4677355,William Wright,"Oculus Info Inc., USA",USA
2008,10.1109/VAST.2008.4677356,Gennady L. Andrienko,"Fraunhofer Institute, Germany",Germany
2008,10.1109/VAST.2008.4677356,Natalia V. Andrienko,"Fraunhofer Institute, Germany",Germany
2008,10.1109/VAST.2008.4677357,Sye-Min Chan,"Stanford University, USA",USA
2008,10.1109/VAST.2008.4677357,Ling Xiao,"Stanford University, USA",USA
2008,10.1109/VAST.2008.4677357,John Gerth,"Stanford University, USA",USA
2008,10.1109/VAST.2008.4677357,Pat Hanrahan,"Stanford University, USA",USA
2008,10.1109/VAST.2008.4677358,Anthony C. Robinson,"Pennsylvania State University, USA",USA
2008,10.1109/VAST.2008.4677359,Daniela Oelke,"University of Konstanz,Germany",Germany
2008,10.1109/VAST.2008.4677359,Peter Bak,"University of Konstanz,Germany",Germany
2008,10.1109/VAST.2008.4677359,Daniel A. Keim,"University of Konstanz,Germany",Germany
2008,10.1109/VAST.2008.4677359,Mark Last,"Ben-Gurion University of the Negev, Israel",Israel
2008,10.1109/VAST.2008.4677359,Guy Danon,"Ben-Gurion University of the Negev, Israel",Israel
2008,10.1109/VAST.2008.4677360,Dong Hyun Jeong,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677360,Wenwen Dou,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677360,Heather Lipford,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677360,Felesia Stukes,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677360,Remco Chang,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677360,William Ribarsky,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677361,Tera Marie Green,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677361,William Ribarsky,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677361,Brian D. Fisher,"Simon Fraser University, Canada",Canada
2008,10.1109/VAST.2008.4677362,Eric A. Bier,"Palo Alto Research Center, USA",USA
2008,10.1109/VAST.2008.4677362,Stuart K. Card,"Palo Alto Research Center, USA",USA
2008,10.1109/VAST.2008.4677362,John W. Bodnar,"Science Applications Int. Corp., McLean, VA, USA",USA
2008,10.1109/VAST.2008.4677363,Anya Samak,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677363,Ross Maciejewski,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677363,David S. Ebert,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677364,Danyel Fisher,"Microsoft Research, USA",USA
2008,10.1109/VAST.2008.4677364,Aaron Hoff,"Microsoft Research, USA",USA
2008,10.1109/VAST.2008.4677364,George G. Robertson,"Microsoft Research, USA",USA
2008,10.1109/VAST.2008.4677364,Matthew Hurst,"Microsoft Live Labs, Switzerland",Switzerland
2008,10.1109/VAST.2008.4677365,David Gotz,"IBM Research, USA",USA
2008,10.1109/VAST.2008.4677365,Michelle X. Zhou,"IBM Research, USA",USA
2008,10.1109/VAST.2008.4677366,William A. Pike,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677366,Joe Bruce,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677366,Bob Baddeley,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677366,Daniel M. Best,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677366,Lyndsey Franklin,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677366,Richard May,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677366,Douglas M. Rice,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677366,Roderick M. Riensche,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677366,Katarina Younkin,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677367,Chandan K. Reddy,"Wayne State University, USA",USA
2008,10.1109/VAST.2008.4677367,Snehal Pokharkar,"Wayne State University, USA",USA
2008,10.1109/VAST.2008.4677367,Tin Kam Ho,"Bell Labs, USA",USA
2008,10.1109/VAST.2008.4677367,Tin Kam Ho,"Alcatel-Lucent,France",France
2008,10.1109/VAST.2008.4677368,Scott Barlowe,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677368,Tianyi Zhang,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677368,Yujie Liu,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677368,Jing Yang 0001,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677368,Donald J. Jacobs,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677369,Chen Yu,"University of Indiana, USA",USA
2008,10.1109/VAST.2008.4677369,Yiwen Zhong,"University of Indiana, USA",USA
2008,10.1109/VAST.2008.4677369,Thomas G. Smith 0002,"University of Indiana, USA",USA
2008,10.1109/VAST.2008.4677369,Ikhyun Park,"University of Indiana, USA",USA
2008,10.1109/VAST.2008.4677369,Weixia Huang,"University of Indiana, USA",USA
2008,10.1109/VAST.2008.4677370,Chris Weaver,"Pennsylvania State University, USA",USA
2008,10.1109/VAST.2008.4677372,Nathan Andrysco,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677372,Bedrich Benes,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677372,Kevin R. Gurney,"Purdue University, USA",USA
2008,10.1109/VAST.2008.4677373,Jae-wook Ahn,"University of Pittsburgh, USA",USA
2008,10.1109/VAST.2008.4677373,Peter Brusilovsky,"University of Pittsburgh, USA",USA
2008,10.1109/VAST.2008.4677374,Tim Lammarsch,"Danube University Krems, Austria",Austria
2008,10.1109/VAST.2008.4677375,Jaime Montemayor,"Johns Hopkins University, USA",USA
2008,10.1109/VAST.2008.4677375,Christopher P. Diehl,"Johns Hopkins University, USA",USA
2008,10.1109/VAST.2008.4677375,Michael Pekala,"Johns Hopkins University, USA",USA
2008,10.1109/VAST.2008.4677375,David Patrone,"Johns Hopkins University, USA",USA
2008,10.1109/VAST.2008.4677376,Ye Zhao,"Kent State University, USA",USA
2008,10.1109/VAST.2008.4677376,Jamal Alsakran,"Kent State University, USA",USA
2008,10.1109/VAST.2008.4677376,Xinlei Zhao,"Kent State University, USA",USA
2008,10.1109/VAST.2008.4677377,Victor Pascual-Cid,"Universitat Pompeu Fabra,Spain",Spain
2008,10.1109/VAST.2008.4677377,Victor Pascual-Cid,"Fundació Barcelona Media, Spain",Spain
2008,10.1109/VAST.2008.4677378,Yedendra Babu Shrinivasan,"Eindhoven University of Technology, The Netherlands",The Netherlands
2008,10.1109/VAST.2008.4677378,Jarke J. van Wijk,"Eindhoven University of Technology, The Netherlands",The Netherlands
2008,10.1109/VAST.2008.4677379,Alex Godwin,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677379,Remco Chang,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677379,Robert Kosara,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677379,William Ribarsky,"University of North Carolina, Charlotte, USA",USA
2008,10.1109/VAST.2008.4677380,Mark Giereth,"University of Stuttgart, Germany",Germany
2008,10.1109/VAST.2008.4677380,Harald Bosch,"University of Stuttgart, Germany",Germany
2008,10.1109/VAST.2008.4677380,Thomas Ertl,"University of Stuttgart, Germany",Germany
2008,10.1109/VAST.2008.4677381,Florian Jürgen Gerhardt,"University of Kaiserslautern, Germany",Germany
2008,10.1109/VAST.2008.4677381,Joerg Meyer,"University of California, Irvine, USA",USA
2008,10.1109/VAST.2008.4677383,Georges G. Grinstein,"University of Massachusetts Lowell, USA",USA
2008,10.1109/VAST.2008.4677383,Catherine Plaisant,"University of Maryland, College Park, USA",USA
2008,10.1109/VAST.2008.4677383,Sharon J. Laskowski,"National Institute of Standards and Technology, USA",USA
2008,10.1109/VAST.2008.4677383,Teresa O'Connell,"National Institute of Standards and Technology, USA",USA
2008,10.1109/VAST.2008.4677383,Jean Scholtz,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677383,Mark A. Whiting,"Pacific Northwest National Laboratory, USA",USA
2008,10.1109/VAST.2008.4677384,Donald A. Pellegrino,"Drexel University, USA",USA
2008,10.1109/VAST.2008.4677384,Chi-Chun Pan,"Pennsylvania State University, USA",USA
2008,10.1109/VAST.2008.4677384,Anthony C. Robinson,"Pennsylvania State University, USA",USA
2008,10.1109/VAST.2008.4677384,Michael Stryker,"Pennsylvania State University, USA",USA
2008,10.1109/VAST.2008.4677384,Junyan Luo,"Pennsylvania State University, USA",USA
2008,10.1109/VAST.2008.4677384,Chris Weaver,"Pennsylvania State University, USA",USA
2008,10.1109/VAST.2008.4677384,Prasenjit Mitra,"Pennsylvania State University, USA",USA
2008,10.1109/VAST.2008.4677384,Chaomei Chen,"Drexel University, USA",USA
2008,10.1109/VAST.2008.4677384,Ian Turton,"Pennsylvania State University, USA",USA
2008,10.1109/VAST.2008.4677384,Alan M. MacEachren,"Pennsylvania State University, USA",USA
2008,10.1109/VAST.2008.4677385,Lynn Chien,"Oculus Info Inc., USA",USA
2008,10.1109/VAST.2008.4677385,Annie Tat,"Oculus Info Inc., USA",USA
2008,10.1109/VAST.2008.4677385,Pascale Proulx,"Oculus Info Inc., USA",USA
2008,10.1109/VAST.2008.4677385,Adeel Khamisa,"Oculus Info Inc., USA",USA
2008,10.1109/VAST.2008.4677385,William Wright,"Oculus Info Inc., USA",USA
2008,10.1109/VAST.2008.4677386,Jason Payne,"Palantir Tech, USA",USA
2008,10.1109/VAST.2008.4677386,Jake Solomon,"Palantir Tech, USA",USA
2008,10.1109/VAST.2008.4677386,Ravi Sankar,"Palantir Tech, USA",USA
2008,10.1109/VAST.2008.4677386,Bob McGrew,"Palantir Tech, USA",USA
2008,10.1109/VAST.2008.4677387,Ranko Miklin,"University of Zagreb, Croatia",Croatia
2008,10.1109/VAST.2008.4677387,Tomislav Lipic,"University of Zagreb, Croatia",Croatia
2008,10.1109/VAST.2008.4677387,Zoltan Konyha,"VRVis Research Center, Austria",Austria
2008,10.1109/VAST.2008.4677387,Mario Beric,"University of Zagreb, Croatia",Croatia
2008,10.1109/VAST.2008.4677387,Wolfgang Freiler,"VRVis Research Center, Austria",Austria
2008,10.1109/VAST.2008.4677387,Kresimir Matkovic,"VRVis Research Center, Austria",Austria
2008,10.1109/VAST.2008.4677387,Denis Gracanin,"Virginia Tech, USA",USA
2008,10.1109/VAST.2008.4677388,Natalia V. Andrienko,"Fraunhofer Institute, Germany",Germany
2008,10.1109/VAST.2008.4677388,Gennady L. Andrienko,"Fraunhofer Institute, Germany",Germany
